"	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	"
"8.40825	0.107305	-0.0974999	0.0367798	0.0347173	-0.300021	-0.257475	-0.102981	-0.00937168	-0.124383	-0.0399893	0.0744878	-0.13356	-0.00247853	-0.102252	-0.0216678	-0.0164757	0.040141	0.0209086	-0.190302	-0.160634	-0.100051	-0.0708569	0.101002	-0.0170616	-0.0985563	0.0345391	0.193717	-0.119191	0.0770717	-0.113679	-0.0691308	-0.0772527	-0.150792	-0.00731473	-0.246273	0.10775	-0.101373	-0.189759	-0.220752	-0.171592	0.0545964	0.0290463	-0.12224	0.0102537	-0.144684	0.0537229	-0.21301	-0.165061	-0.154764	-0.117355	-0.14895	-0.229882	-0.0693373	-0.00823072	0.0042413	0.0052421	-0.0386716	-0.00660838	-0.0546419	-0.133428	-0.0394021	-0.0200905	-0.330263	-0.0812502	-0.0988126	-0.153042	-0.0713365	-0.214084	-0.0825158	-0.0705914	-0.0528052	-0.0365838	0.0690174	-0.210689	-0.0600383	-0.123422	-0.0496947	-0.0860532	-0.0465781	0.00590167	-0.0852305	0.00660003	0.0241858	0.0590413	0.0950817	-0.149722	-0.119048	-0.00192955	-0.0244287	-0.0149038	-0.107282	-0.126385	-0.016685	-0.262373	"
"8.41419	-0.0543149	-0.120127	-0.0975539	0.0651623	-0.409213	-0.239578	0.104	-0.00833642	-0.0437129	0.0200412	-0.172453	-0.138454	0.00739212	-0.130427	-0.0253736	0.0141826	0.0413948	0.0982683	-0.0430337	-0.00512856	0.0151508	-0.0257032	0.0328148	-0.105779	-0.202273	-0.0182857	-0.138703	-0.00140987	0.0304652	-0.327524	-0.106525	0.100945	0.000394211	0.00524679	-0.161099	-0.240255	-0.122552	0.0931786	-0.180361	0.0380601	0.010379	0.037694	0.0852785	0.0027104	-0.145509	0.0201848	0.00568868	-0.155823	0.0108173	-0.0534165	-0.369961	-0.0549689	-0.0631599	0.134869	-0.0599325	-0.0174029	-0.0824826	-0.0400527	-0.0479503	0.048491	0.144641	0.111526	-0.0193021	-0.200005	-0.15546	0.112349	-0.0854845	-0.216089	-0.0509979	-0.141462	0.127649	-0.0829843	-0.0421404	-0.139438	-0.00986786	-0.16633	-0.156978	-0.141483	0.0265512	-0.0560777	-0.042011	0.0816448	-0.0785192	-0.0323664	-0.156698	-0.139346	0.148208	-0.0729392	-0.0632015	-0.0779947	-0.1235	-0.112209	-0.0115017	-0.00623621	"
"8.42013	-0.131511	-0.0210653	-0.187512	-0.137434	-0.153828	-0.0740115	-0.00313804	-0.126508	-0.028639	-0.0188329	-0.194992	-0.0321065	-0.124963	-0.179575	-0.173683	-0.0932567	0.0399955	-0.104997	-0.184532	0.068961	-0.0193982	-0.0449122	-0.0372237	-0.0448166	-0.049943	-0.0978989	-0.138839	-0.119965	-0.194431	-0.202121	-0.0204391	-0.103324	0.0510322	-0.157208	0.00381295	-0.20925	-0.124074	0.100963	-0.215791	-0.0229406	0.0298805	0.00219927	-0.0899657	-0.0620727	-0.177428	-0.0754734	-0.0121577	-0.0667526	0.0415326	-0.152321	0.0631063	-0.291088	-0.194209	-0.169081	-0.0972603	-0.0045499	-0.114644	-0.132759	-0.0318984	-0.0898821	-0.00514617	0.102296	-0.00791227	-0.218171	-0.0106531	0.0174458	0.0374644	-0.194805	-0.098244	0.0447322	-0.00168722	-0.168417	-0.0549042	-0.0684247	-0.0408367	-0.315201	-0.148384	0.0680307	-0.0155031	-0.157694	-0.044981	0.0399175	-0.00758339	-0.0379384	-0.142112	-0.0134335	0.0970432	-0.127339	-0.0779754	0.0460265	-0.163181	-0.172683	-0.108021	0.00617828	"
"8.42608	-0.0988337	-0.0791046	-0.319058	0.0833104	-0.157806	-0.150923	-0.13926	-0.0723408	0.01849	-0.0371535	-0.0682795	-0.0296809	-0.0460775	-0.0314278	-0.141495	0.0310604	-0.0195647	-0.24173	0.159917	0.0267319	-0.0976064	-0.0339561	-0.132342	-0.217742	-0.0638236	-0.208296	-0.0317194	-0.0573112	-0.115652	-0.316726	0.00416652	-0.296523	-0.114609	-0.103864	0.104863	-0.217685	-0.0421508	-0.0269282	-0.121378	-0.157298	-0.0880983	-0.0446347	-0.0652327	-0.115964	-0.159734	-0.247825	0.0872091	-0.187917	-0.139036	-0.364279	-0.183313	-0.168202	-0.198521	0.0621903	-0.0784239	0.0755371	-0.161858	-0.326466	-0.0640552	-0.0881026	-0.0159692	-0.126771	-0.121771	-0.215303	-0.0295977	0.0848448	-0.0507693	-0.150697	0.0037309	0.164837	-0.347721	-0.183159	0.0680912	0.0476171	-0.16183	-0.184653	-0.0228911	-0.0841667	-0.132666	0.00685404	0.0201679	0.0118753	-0.0607275	0.017223	0.0660299	-0.0268884	0.0570028	-0.0910564	-0.22164	0.0913363	0.0864189	0.0361775	-0.0512559	-0.0758249	"
"8.43202	0.0187771	-0.0828896	-0.074871	-0.011217	-0.0313056	-0.0525677	-0.183146	-0.0305582	0.0694703	0.00797095	-0.0315172	0.0129431	0.0450321	-0.0626379	0.116918	-0.029269	-0.270427	-0.0378073	-0.0506048	0.053294	-0.0981162	-0.110547	-0.0734931	0.0176459	0.0178359	-0.0493426	-0.0744471	-0.0546757	-0.0741284	0.055516	-0.0739987	-0.0712988	0.0631712	-0.169617	0.101743	-0.0980224	-0.154651	-0.265894	-0.0113164	-0.191309	0.0497973	0.0070369	-0.0460462	-0.0378243	-0.181722	-0.347358	-0.0352375	0.0866769	-0.112443	-0.176936	-0.281692	-0.0503514	0.0457166	-0.0450172	0.14414	-0.00741088	-0.141904	-0.0606948	-0.086343	-0.117554	0.124751	-0.117712	0.0737157	-0.117177	-0.0492251	-0.0993277	-0.152502	-0.127404	-0.0167718	0.0328512	-0.142064	-0.105444	-0.058165	0.145506	-0.151195	-0.125113	-0.0580404	-0.101214	-0.0372846	-0.197367	0.0910374	-0.0313564	-0.0598287	0.0219515	0.0254292	-0.190484	-0.119097	0.089728	-0.0427474	0.0485092	-0.180542	-0.0893254	-0.150153	-0.155038	"
"8.43796	0.193933	-0.102505	-0.117717	0.157063	0.0944906	0.057497	-0.0292825	0.102617	-0.131658	-0.130092	0.013151	-0.177036	-0.0228952	0.0629118	0.0190769	-0.0971562	-0.090081	0.0326868	-0.09759	0.00851858	-0.0846773	-0.141478	-0.339843	-0.152673	0.15192	-0.243021	-0.117104	-0.284039	-0.027268	-0.0664962	-0.198723	0.206913	0.0060751	-0.199656	0.167253	-0.0539111	-0.0974865	-0.0840716	0.0585868	-0.122599	-0.0984915	-0.200439	-0.270653	-0.0386003	-0.0524448	-0.249104	0.048671	-0.176596	0.00654548	-0.072583	-0.0300575	0.069819	0.0394628	-0.089571	0.0964301	-0.0953807	-0.114986	0.116064	-0.144971	-0.296704	0.119435	-0.259595	-0.125127	0.0260108	-0.0302525	-0.241764	-0.314984	0.07725	0.00223924	-0.239573	0.0583873	-0.145492	-0.0695132	0.0809359	-0.157437	0.124398	0.175073	-0.107811	0.0572716	-0.179582	-0.028301	-0.0266135	-0.289874	-0.260408	-0.243084	-0.186821	-0.124812	0.0576127	-0.120325	-0.0865644	-0.272974	-0.11914	-0.0973822	-0.131582	"
"8.4439	-0.0323811	0.0193868	-0.0730647	0.0431035	0.190328	0.367151	-0.129091	-0.0999011	-0.0581082	-0.0270852	0.093034	0.0171088	-0.0591515	-0.00604462	-0.212855	-0.0580256	-0.153589	-0.131985	-0.171613	0.0314109	-0.0876824	-0.170675	-0.0611576	-0.0325466	-0.0302947	-0.226559	-0.152798	0.0784701	0.0816272	0.00190021	-0.130638	-0.00501875	-0.0765506	0.158083	-0.157244	-0.0881055	-0.166278	-0.206074	-0.12869	-0.0345073	0.0630392	-0.128955	-0.288096	-0.140394	-0.0496467	-0.142781	-0.230717	-0.153107	0.0725985	-0.10932	-0.0929584	-0.067228	-0.0746154	-0.0268593	-0.193046	-0.172641	0.0752938	-0.115166	-0.206532	-0.00600246	0.208992	-0.221233	-0.0458688	0.098304	-0.0745275	-0.0424951	-0.0868868	-0.0182784	-0.0804896	-0.328821	-0.129385	-0.0681087	-0.0743315	0.116067	-0.157005	0.0167155	-0.222769	-0.0584167	0.00465163	-0.12952	-0.0480155	-0.0793728	-0.240248	-0.0536272	-0.128422	-0.000172904	-0.0197438	-0.311643	-0.0561008	-0.177952	0.0143386	-0.353813	-0.145933	0.00798121	"
"8.44984	-0.183635	-0.162101	0.0759795	-0.00957809	-0.072372	-0.0302692	0.0129758	-0.0941851	-0.357925	-0.0984795	-0.10883	0.0497708	-0.111941	-0.0716883	-0.194987	-0.0402603	-0.113721	-0.0240241	-0.23464	-0.00832602	-0.0236817	-0.128136	0.107208	0.0138877	-0.393768	-0.107602	-0.0705708	0.120994	-0.10912	0.0229147	-0.000257212	-0.222016	-0.0712174	-0.029562	-0.321673	-0.060925	0.0137647	-0.129243	-0.147084	-0.0345269	0.0549786	-0.10597	-0.0958436	-0.031867	-0.114252	-0.135836	-0.228395	-0.0679918	-0.0725064	-0.13058	-0.0993871	-0.109584	-0.0681376	-0.29553	-0.190761	-0.226373	-0.0324751	-0.263495	0.0875808	0.109373	0.150822	-0.0147086	-0.0730179	0.0709364	0.0325009	-0.0430851	-0.112058	0.09896	-0.132255	-0.00404235	-0.0649558	-0.161554	-0.133206	0.0233776	-0.0587572	-0.0607853	-0.324142	-0.00757067	-0.0722386	-0.100541	-0.112777	-0.0141839	0.0262689	-0.00479746	-0.0485276	0.110618	-0.241539	-0.181651	0.0261607	0.00718409	-0.0331673	0.025354	-0.0467149	0.0479242	"
"8.45578	-0.296809	-0.237959	-0.0572054	-0.136251	-0.0966608	-0.216627	0.111556	-0.045374	-0.0634542	-0.0530819	-0.155003	-0.053928	-0.146454	-0.109377	-0.199763	-0.06163	0.0280504	-0.247188	-0.202204	-0.142985	-0.043381	-0.072758	-0.184086	0.0768343	-0.211302	-0.182635	-0.0277056	-0.116106	-0.0874427	-0.148017	0.0162583	-0.0374377	-0.0624984	-0.276091	-0.120594	-0.050696	-0.161726	-0.344236	-0.0575289	0.0184842	0.121489	-0.0374731	-0.0627534	0.019605	0.098227	-0.0356917	-0.13953	-0.0816953	-0.145064	-0.25943	-0.0522841	-0.130855	0.136238	-0.125807	-0.0346872	-0.149456	-0.130672	-0.12012	-0.0416683	-0.139941	-0.228539	0.0767992	0.117088	-0.119705	-0.128264	-0.103804	0.0126949	0.0536504	-0.0433564	0.021893	0.0844265	-0.00991116	-0.166059	-0.0321431	-0.0139549	-0.0616839	-0.287619	0.0665861	-0.0903304	-0.101482	-0.00199267	-0.00139826	-0.237572	-0.225462	-0.018082	-0.0264693	-0.107093	-0.0268066	5.16358e-05	-0.0194379	-0.0794344	-0.00527589	-0.0742285	-0.00337403	"
"8.46173	-0.0665059	-0.127805	-0.166352	-0.152979	-0.134059	-0.185659	-0.0219362	-0.117443	-0.0756993	-0.124632	-0.213142	-0.107129	-0.265174	-0.0635504	0.0155773	-0.178522	-0.128424	-0.152644	-0.164687	-0.128133	-0.0177661	-0.0354797	-0.0643994	-0.0243639	0.0556591	-0.0472215	-0.282444	-0.226514	-0.179797	-0.140415	-0.018677	-0.0540253	-0.072274	-0.325705	-0.0224304	-0.0229219	-0.0204926	-0.222374	0.0147082	-0.0971291	0.118814	0.0742017	0.099573	0.0492264	-0.0506026	-0.290775	-0.17076	-0.120024	-0.0280269	-0.33225	0.0895888	0.0140844	0.0644255	-0.0649723	-0.0712457	-0.0746815	0.0295734	-0.0345059	0.0578089	-0.115254	-0.213005	-0.219573	-0.038203	-0.089767	0.00497256	-0.20201	-0.0473417	-0.0492231	0.138235	-0.036983	-0.215654	-0.0310883	-0.126083	-0.0116404	-0.131865	-0.0505259	-0.161832	0.0376274	-0.119428	0.00472827	-0.107977	-0.0726994	0.0723275	-0.112522	-0.0322214	-0.0840429	-0.0186543	0.00340235	-0.0436183	-0.0712091	-0.0548871	-0.087532	0.0656409	-0.0824452	"
"8.46767	0.0269598	-0.133727	-0.19297	-0.160116	0.0775354	-0.11916	-0.0354724	-0.174559	0.00904643	-0.179841	-0.086879	0.0148731	-0.0990393	-0.0317276	-0.00527605	-0.042467	-0.0521367	0.0207229	-0.119046	-0.030129	-0.115447	0.0318691	-0.0289212	-0.06174	-0.099721	0.118025	-0.0950885	-0.0436367	-0.0657859	-0.0100581	-0.0488275	-0.106749	0.170407	0.0188311	-0.127822	0.0129086	0.0119708	0.00222326	-0.145735	0.121802	-0.115709	0.132571	0.0732246	0.147736	-0.0482429	-0.117423	-0.0869633	-0.0883842	-0.0798497	-0.151098	-0.270241	-0.111073	-0.227483	-0.232398	-0.130336	-0.0642537	-0.116543	-0.0970163	0.0753501	0.104658	-0.110697	-0.249743	-0.166637	-0.294886	-0.035476	-0.121094	-0.0088094	-0.0714829	-0.0261186	0.0164851	-0.206612	-0.0722405	0.0605242	-0.112929	-0.0244954	-0.125402	0.0539772	-0.193545	-0.0187686	0.0338524	-0.100745	0.00605205	-0.112828	0.0765237	-0.0297588	-0.0651607	-0.186761	0.00956251	-0.0950957	-0.144369	0.013495	-0.0620126	-0.120633	0.0627841	"
"8.47361	0.0607397	0.054691	-0.0375247	-0.110707	-0.103612	-0.051774	-0.208957	0.0156331	-0.0590512	-0.123762	-0.0436035	-0.0925061	-0.0656979	-0.124575	-0.16353	-0.0387798	-0.114406	-0.0423561	-0.0839979	-0.036793	-0.130466	-0.0106	-0.129979	-0.0745601	0.0601422	-0.0405229	-0.248406	-0.0770344	-0.0642029	-0.00783009	0.0200504	-0.0708083	0.0271358	-0.0143518	-0.164107	-0.146556	-0.0144771	0.0452499	-0.160068	-0.0247469	-0.249609	-0.255736	-0.0449542	-0.00797122	0.0963993	-0.0357168	0.164656	-0.29737	-0.0353241	-0.229578	-0.0709143	-0.148917	-0.244157	-0.111431	-0.11462	-0.209363	-0.158932	-0.0952024	-0.132263	-0.205294	-0.392741	-0.0491529	-0.282977	-0.272232	-0.0667177	-0.172469	0.059125	-0.0575736	-0.204303	-0.292587	-0.19625	-0.0903544	0.0436091	-0.0213219	-0.0253646	-0.411902	-0.125484	-0.263198	-0.0452349	-0.0804873	0.0337026	-0.0460841	-0.120164	0.157877	0.120503	-0.0449058	-0.0873565	-0.0476741	0.105125	-0.0948006	-0.244157	-0.0523615	-0.253083	-0.116155	"
"8.47955	-0.0301593	0.21285	0.0682571	-0.0312326	0.0521996	-0.0725485	-0.0430548	-0.0609039	0.0724405	-0.00891236	0.0181238	0.0465027	-0.0503708	-0.13242	-0.0438936	-0.0198178	-0.123476	-0.0885591	-0.109758	-0.224441	-0.0734104	-0.105015	0.0655687	0.00656859	-0.33204	-0.0266576	-0.187723	-0.11862	-0.186499	-0.000304996	0.00969066	-0.193799	-0.225627	-0.0174604	-0.189132	-0.19779	-0.230438	-0.0306943	-0.191384	-0.363417	-0.219902	-0.108937	-0.16589	-0.216202	0.00452013	-0.141483	-0.0140943	-0.0149924	0.0237755	-0.0917654	0.0302953	-0.115338	0.00488224	0.165366	0.0860872	-0.209528	-0.0731553	-0.0938853	-0.334902	-0.0770414	-0.0481576	-0.0450408	-0.324233	-0.0753224	-0.133005	-0.164069	-0.0727577	-0.0545163	-0.199916	-0.171002	-0.140036	-0.0434119	-0.0777468	-0.26201	-0.0890898	-0.359802	-0.121554	-0.058397	-0.0163657	-0.243096	0.0741594	0.013457	-0.0503396	-0.18148	0.111279	-0.143579	0.0328874	-0.192585	0.0167081	-0.120421	-0.259403	-0.0289028	0.0174494	-0.355853	"
"8.48549	-0.145444	0.0238079	-0.0506053	-0.0385866	0.17407	-0.0349052	0.0471702	-0.086205	-0.0792339	-0.0734769	-0.147044	-0.0885908	0.0239364	-0.0188946	-0.0987224	-0.141141	-0.168523	-0.0683069	0.0350011	-0.132429	-0.0786224	-0.111672	-0.247644	-0.13346	-0.0913609	0.0554508	0.00837592	-0.258417	-0.182995	-0.048861	-0.0863994	-0.194257	-0.267988	0.028749	-0.0116235	0.112998	-0.119984	0.00113288	-0.246972	-0.196901	-0.231417	0.0550231	-0.319029	-0.0938187	-0.0493289	-0.063308	-0.0896822	0.067094	0.0464105	0.0237967	-0.0772728	-0.000376927	-0.228308	-0.0396344	-0.0575279	-0.102268	-0.131276	-0.18212	0.00724779	-0.0343972	-0.0180622	-0.110235	-0.073351	-0.356202	-0.0146572	-0.0929751	-0.219306	-0.00806198	-0.00170667	0.126503	-0.196563	-0.0370492	0.0209269	-0.381019	-0.0622131	-0.244367	-0.0717265	-0.184094	-0.0262034	-0.221269	0.0144565	0.0289919	-0.0106375	-0.33156	-0.167966	-0.146349	0.000974398	-0.234779	-0.144093	-0.157601	-0.205412	-0.00662079	0.117337	-0.0639525	"
"8.49143	-0.134941	0.129777	-0.0760138	0.0851252	-0.0561402	-0.00165457	-0.154442	-0.181034	-0.172678	-0.238736	-0.110946	-0.23673	-0.162513	-0.0143047	-0.20548	-0.0720947	-0.177052	0.00895442	0.0440866	-0.0859804	-0.121829	-0.0037148	-0.0811115	-0.0364127	0.0416775	-0.0648633	-0.221138	-0.072539	-0.29703	-0.0984321	-0.0783457	-0.0719652	-0.217035	-0.174259	-0.0799186	0.159646	-0.0975618	-0.0491039	-0.096965	-0.221658	-0.299372	0.171496	-0.10769	0.0224707	-0.229337	-0.109506	0.00928106	0.102669	0.0125728	-0.145894	-0.0957632	0.0435482	-0.170785	-0.0493763	-0.23148	-0.0520161	-0.165659	-0.0380097	-0.121561	-0.262147	-0.0686999	-0.15387	0.0137874	-0.0801833	-0.107134	0.109398	0.0429672	-0.0362843	-0.0574656	0.00514905	-0.16746	-0.127768	-0.0282267	-0.109893	-0.233139	-0.149122	-0.0414715	-0.0721288	0.0075236	-0.233099	-0.179322	-0.0930903	-0.0469242	-0.0716532	-0.115881	0.050791	-0.116693	-0.0919152	-0.202975	-0.0670477	-0.244446	0.0018914	-0.134271	-0.0437716	"
"8.49738	-0.166993	0.0633085	-0.303864	-0.256518	-0.145236	-0.184149	-0.179027	-0.0451363	0.0482621	-0.146605	-0.151008	-0.247679	-0.0101803	-0.152858	-0.142595	-0.0633375	-0.00600045	-0.392069	-0.165941	-0.0247406	-0.0905015	-0.0980955	-0.0649411	-0.0046198	-0.238088	-0.195135	-0.0413346	0.00966577	-0.204226	-0.184929	-0.060038	-0.0346355	-0.231003	-0.271955	-0.236683	0.0691854	-0.146834	0.0411657	0.0437776	0.027348	0.0820342	-0.165999	0.116268	-0.0155044	-0.153619	-0.0598003	-0.0030324	-0.286714	0.011957	-0.161866	-0.173805	-0.0275654	-0.0573358	-0.195494	-0.10932	0.0156226	-0.0752485	0.091453	-0.0204904	0.0024464	0.0471771	-0.0991667	0.197018	-0.0441967	-0.0409078	-0.00181939	-0.0582693	-0.0589592	-0.134967	-0.0503977	-0.0552505	-0.161684	-0.144905	0.0519548	-0.156841	-0.246921	0.139915	-0.0299834	-0.01832	-0.175586	-0.169651	-0.0708746	0.0323336	-0.00696198	-0.149562	0.0173896	-0.247775	-0.0781095	-0.134373	0.0926216	0.0254343	0.0557177	-0.196193	-0.232784	"
"8.50332	0.232754	-0.151975	-0.14936	-0.128372	-0.169853	-0.205436	-0.205539	-0.139408	-0.145963	-0.205897	0.0427936	-0.150631	-0.0997642	-0.0876246	-0.152225	-0.0365067	-0.315939	-0.206284	-0.05709	-0.110316	-0.304902	-0.056577	-0.0403586	-0.10716	-0.0919649	-0.15496	-0.161159	0.160796	-0.108191	-0.223983	-0.0740686	-0.119509	-0.0189132	-0.0696976	-0.132918	-0.017429	-0.0151158	0.0038982	-0.109891	-0.0621183	0.119933	-0.0549192	0.126528	-0.204776	-0.171826	-0.0522682	0.031951	-0.155612	-0.0374423	-0.00183144	-0.110412	-0.333585	0.0162119	-0.177973	-0.0847584	-0.0880411	0.158467	-0.35551	-0.0432217	0.0912445	-0.00591283	-0.0490346	0.0352618	-0.233876	0.0173841	-0.0111051	-0.0454055	-0.201511	0.00511981	-0.274768	-0.0547236	-0.118451	-0.121161	0.171409	-0.116913	-0.150635	-0.130864	-0.21459	-0.0385755	0.0338337	-0.0745063	-0.0224907	0.0180144	-0.101476	-0.197826	-0.18386	-0.308868	-0.039943	-0.0491833	-0.0326294	-0.159394	-0.233339	-0.172263	-0.293556	"
"8.50926	-0.0890152	-0.188001	0.117089	-0.0834227	-0.230066	0.193918	-0.205865	-0.0288252	-0.325143	0.0267963	-0.0597086	-0.13374	-0.133135	-0.106923	-0.124778	-0.205533	-0.0847378	-0.0586134	-0.0175726	0.0642455	0.0110635	-0.0753293	-0.0325731	-0.202175	-0.066833	-0.066769	-0.281826	-0.0397994	-0.144504	-0.331746	-0.143935	-0.0209953	-0.0407063	-0.0834845	0.0883669	0.155014	-0.0852226	-0.148909	0.0166556	-0.0881277	-0.124989	-0.0809405	-0.0651045	-0.231065	0.156719	0.0826297	-0.0870528	-0.0819942	-0.303047	-0.12576	-0.0617275	-0.205101	-0.0879823	-0.156906	-0.0283898	-0.218204	-0.079675	-0.177745	-0.136078	-0.12812	-0.263319	0.041929	-0.341877	-0.142655	-0.0934078	-0.0767714	-0.0699591	-0.248035	0.0602048	-0.249615	-0.250796	-0.040989	-0.10978	-0.00838261	-0.249727	-0.214504	-0.276013	-0.204247	-0.244593	0.0382226	-0.0854394	-0.0942582	-0.00646039	-0.00157705	0.0889193	-0.0198468	-0.0435846	-0.0724475	0.0111069	-0.101151	-0.272138	-0.0892501	-0.0260793	-0.0600274	"
"8.5152	-0.0338977	-0.0434044	0.00717821	-0.184579	-0.244999	0.00369998	-0.166208	0.0166951	-0.106424	0.0433015	0.0680779	-0.129607	-0.0361973	-0.121572	-0.122644	-0.186194	-0.204757	-0.0574744	-0.298064	0.0744533	-0.000847836	-0.0485232	-0.114688	-0.264101	0.0491704	-0.0980003	-0.0846242	-0.112926	0.134201	-0.13757	-0.0960099	0.045138	-0.152176	-0.130543	-0.0657043	-0.159428	-0.236372	-0.261029	-0.0175534	0.0398984	-0.296857	-0.170337	-0.215014	-0.233019	-0.104024	-0.0346944	-0.105868	-0.191679	-0.191503	-0.0219838	-0.207109	0.0135097	-0.13411	-0.131968	0.00134674	-0.0388352	-0.0488069	-0.00921667	-0.186643	-0.086895	-0.103709	-0.0252309	-0.1433	-0.0583725	-0.0575359	-0.284045	-0.0934805	-0.19107	-0.0751932	-0.0410217	-0.0623191	-0.0959068	-0.111223	-0.065899	-0.0623698	-0.176007	-0.145665	-0.199757	-0.146421	0.0264834	-0.0391355	-0.0415898	-0.0855968	-0.0243599	-0.150661	-0.0239319	-0.139706	-0.264719	-0.0276545	-0.0668894	-0.0916056	-0.203827	0.0320964	-0.149698	"
"8.52114	-0.127818	-0.151494	-0.000295338	-0.0789192	-0.0409009	-0.269415	0.130268	-0.0503788	-0.284724	-0.131794	-0.0472134	-0.0435707	0.00632946	-0.0802507	-0.141447	-0.155245	-0.180546	-0.12822	-0.156714	-0.107164	-0.0859123	-0.0286036	-0.122631	-0.132685	-0.222333	-0.136472	0.12492	-0.0658493	0.119968	0.203323	-0.0700031	-0.0744706	-0.138023	-0.11495	-0.10511	-0.291311	-0.231923	-0.123084	0.00617604	-0.079038	-0.298525	-0.127638	-0.0373537	-0.181686	-0.170953	-0.0190061	0.0496366	-0.0611389	-0.0932598	0.0263282	-0.04458	-0.23819	-0.200652	-0.109218	0.0328854	-0.114378	-0.239982	-0.135967	-0.113846	-0.0679831	-0.00792944	-0.144334	0.0511659	-0.0936412	0.0569192	-0.190791	-0.111091	0.0171466	-0.139183	-0.235724	-0.232472	-0.217545	0.0527744	-0.00466351	-0.00314246	0.00609377	-0.0221944	-0.028087	-0.12194	-0.0619311	-0.0953379	-0.0805773	-0.243879	-0.185647	0.00418534	-0.126735	-0.114174	0.0289598	0.00165807	-0.0717015	-0.327346	-0.261936	-0.190493	0.0290146	"
"8.52708	-0.268451	-0.129443	-0.18204	-0.00913201	-0.0433599	-0.172392	0.192826	-0.162415	-0.26115	0.0997811	-0.226559	0.0105358	0.0445983	0.0128721	-0.217044	-0.0762501	-0.0985608	-0.197919	0.00565047	-0.14499	0.0189632	-0.181408	-0.213335	-0.0390209	-0.122949	-0.218873	0.0300892	-0.200864	-0.0662777	-0.209646	0.00612006	-0.231426	-0.269468	0.00902779	-0.151051	-0.165273	-0.171396	-0.0032927	-0.0379818	-0.0729331	-0.0384409	-0.058673	-0.235496	-0.169503	-0.204376	-0.0485531	-0.0952313	-0.0983223	-0.0907595	-0.109981	0.0854828	-0.243101	0.223353	0.00578602	-0.176788	-0.116628	-0.116998	-0.0823061	0.023097	-0.23108	-0.0460204	-0.154922	-0.103323	-0.176246	-0.132626	-0.043778	-0.258937	-0.0662806	-0.0910642	-0.033787	-0.205408	-0.130146	0.0521705	-0.147622	0.0462488	-0.180628	-0.178066	-0.143762	-0.183894	-0.0126724	-0.123329	-0.0618025	-0.199009	0.0784904	0.0652102	-0.104399	-0.0315402	-0.0577298	-0.0398651	-0.0509545	-0.141125	-0.129399	-0.100323	-0.190813	"
