	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	
-1.0418	-0.0470494	0.0462717	-0.0374378	0.0317752	-0.109758	0.0222388	-0.259057	0.0591744	-0.0138203	0.253356	-0.266258	0.000981708	0.106591	-0.000177123	0.00735415	0.0592759	0.123285	-0.184806	-0.0493407	0.530556	-0.072057	0.0894313	0.841152	-0.00801461	0.148845	0.0229055	0.0421203	-0.0681245	0.306456	-0.49786	0.0296349	-0.0333349	-0.034401	-0.169812	0.00342379	-0.0936966	0.052803	0.00761796	0.0472413	-0.315462	-0.0857682	-0.0428477	0.017093	0.535232	0.173807	0.00727974	-0.0978738	-0.00129736	0.136555	0.0115705	0	0.177564	0.0280267	0.0662956	-0.100088	-0.0909446	-0.017274	-0.114254	0.0266651	0.0682917	-0.0667592	0.120721	-0.171151	0.22337	0.235756	-0.133453	0.00322901	0.133799	0.0796254	-0.0880344	-0.0382168	-0.250469	0.237563	-0.0510578	0.297203	0.17817	0.0684144	-0.0131943	-0.0823836	-0.188968	-0.0531377	0.0906798	0.318672	-0.287561	0.144347	-0.0422342	0.153655	0.130942	0	0.0608302	0.414788	-0.0473966	0.0540469	0.0746586	
-1.03883	0.342372	0.0303024	0.112243	-0.0791287	-0.236413	-0.0228353	-0.15887	-0.118566	-0.0185538	0.292742	0.221962	0.109783	-0.121668	-0.00163407	0.83685	-0.105418	0.0485737	-0.0302947	0.00334113	0.0558403	0.0611713	0.039759	0.0421578	-0.038061	0.136511	0.0534689	-0.00120717	0.0058395	0.0737238	-0.120788	0.0296349	-0.0490295	-0.105243	-0.251485	0.0401953	-0.0671264	0.00835771	-0.0595625	0.0839699	-0.209609	-0.254509	0.194815	0.0126531	-0.0601392	0.0342809	0.0562822	-0.187993	-0.0698141	0.255908	0.0214902	0.0173422	0.0745981	0.0120397	0.0270289	-0.199517	-0.215429	-0.14389	-0.100418	0.104215	-0.0013009	0.0407671	0.207503	0.162852	-0.316862	-0.145679	-0.10306	-0.0978532	0.120884	0.0122135	-0.0732969	0.106298	-0.142974	0.0286636	-0.0587332	-0.153996	-0.0999402	-0.0230315	0.135637	-0.0528776	-0.115282	-0.0493461	-0.0720766	-0.102267	0.0466592	-0.0248384	-0.0358624	-0.152762	0.0772907	0.00480391	-0.0441233	-0.273827	-0.199279	0.0842734	0.121419	
-1.03586	0.0145505	0.0143331	0.25802	-0.188026	-0.152138	-0.0679094	-0.0586841	-0.294177	-0.0238778	-0.219544	-0.0357829	0.0521977	-0.0149233	0.0111333	1.26308	0.0390705	-0.0261378	0.123043	-0.0991773	0.338422	0.0455165	0.014805	0.519122	0.0671783	-0.183427	0.0823905	-0.0445347	-0.1661	0.254496	-0.0206335	0.0296349	-0.0640672	-0.176084	-0.331078	0.0769669	-0.0996668	-0.0366731	-0.126695	0.0275986	-0.406159	-0.0808367	0.0624919	-0.0168255	0.0841636	-0.102884	0.0931186	-0.275769	-0.141473	-0.265097	0.03141	1.91682	-0.0273253	0.0066741	-0.0686204	-0.127059	-0.112146	-0.269054	-0.0865833	0.181765	-0.0709603	-0.0920474	-0.138715	0.0140659	0.0622123	0.0654936	-0.0726678	-0.196912	0.151953	-0.0551985	-0.0601771	0.24827	-0.0365051	0.110248	-0.0661556	-0.00292274	0.0295423	-0.114477	0.0751423	-0.0233716	-0.0414997	-0.0459374	-0.0798975	0.143792	-0.00622602	-0.192614	-0.0294447	-0.0197798	0.0144494	0.509002	-0.147558	0.100038	-0.348801	0.114052	0.165686	
-1.03289	-0.0343091	-0.00163625	0.0455091	-0.0838433	-0.0681655	-0.112153	0.0415022	-0.245165	-0.0913299	0.434068	-0.289012	-0.00538787	-0.0131569	0.0224738	0.28733	0.0282479	-0.100849	0.148196	-0.200073	-0.0503144	0.0290546	-0.00999419	-0.00480885	0.170675	0.0917224	-0.0596394	-0.0878622	0.0416296	0.093573	0.0777769	0.0296349	-0.0190084	-0.244088	-0.188734	0.112213	-0.132207	-0.143342	-0.188899	-0.0287727	-0.155616	0.0874863	-0.0695621	-0.0463041	-0.120078	0.0126605	0.128756	-0.114392	-0.531448	-0.125831	0.0413297	2.26605	-0.0192269	0.00130846	-0.162022	-0.0546005	-0.00979685	-0.236308	-0.0727481	0.256713	-0.148009	-0.224367	-0.0744951	-0.133258	-0.028743	-0.0360035	-0.0422751	-0.0893081	0.181702	-0.121097	-0.213563	0.121028	-0.0424114	0.0642332	-0.0475152	0.012968	-0.0285363	-0.203773	0.0137913	0.00613429	0.0423496	-0.080062	-0.0874118	0.0548328	-0.0583247	-0.21783	-0.0188249	-0.0336754	-0.0483918	0.896273	-0.0950813	-0.224931	-0.251765	0.0957002	-0.0516126	
-1.02992	-0.0836477	-0.0170326	-0.165004	0.0191515	-0.014939	-0.0713718	0.139982	-0.195221	-0.158782	-0.0229121	-0.0744134	-0.0629735	-0.0130864	-0.102012	0.666426	0.0167537	-0.175227	0.169091	-0.127379	0.102835	-0.068788	-0.0193519	0.37991	0.0938783	0.0303742	-0.198642	-0.130578	0.0586726	-0.0693659	-0.00141472	0.028816	0.0260503	-0.0415061	-0.0467085	0.00189804	-0.164748	-0.247899	-0.248677	-0.0851441	-0.129638	-0.290707	-0.17353	-0.0757827	0.115735	0.126167	0.041512	0.0452581	-0.0579102	-0.160285	0.0506605	0.564759	-0.0111285	-0.00405713	-0.0252069	0.0178579	-5.31823e-05	-0.203563	-0.0594571	0.0628376	-0.222804	-0.299801	-0.0734146	-0.119732	-0.11916	-0.13631	-0.0116082	0.0168348	0.0740702	-0.0292486	0.0606909	-0.00512599	-0.049062	0.0184516	-0.0303815	0.0275661	-0.0859516	-0.0691729	-0.139094	0.0349964	0.124167	-0.112903	-0.0644382	-0.0337757	-0.0293232	0.131001	-0.0107911	-0.0473058	-0.111233	0.21081	-0.0424093	0.204897	-0.154729	0.0773484	-0.265635	
-1.02695	-0.177958	0.0233604	-0.200114	0.0023479	0.0382875	-0.0305904	0.0672151	-0.05173	-0.226234	0.216534	0.134914	-0.119033	-0.177424	0.0721273	-0.286509	-0.0602305	-0.215009	-0.244562	-0.0546837	-0.0813596	-0.164695	-0.0287097	-0.143571	0.0169628	-0.0299224	-0.0378468	-0.110054	0.0741391	-0.432204	-0.078324	-0.0512539	0.0711091	0.158485	0.0629667	-0.107219	-0.195694	-0.141231	-0.072017	-0.140677	-0.104296	0.00755337	-0.275075	-0.105261	-0.200092	0.0324227	-0.0460468	0.0305875	-0.0727554	-0.194948	0.00106179	1.03813	-0.00303008	-0.0120035	0.108214	0.0889497	0.010139	-0.170817	-0.100962	-0.128954	-0.0612499	0.167012	-0.0744059	-0.106309	-0.151904	-0.122213	0.0430985	-0.0190331	-0.0324962	0.0609844	-0.0108603	-0.0218229	-0.132932	-0.00455574	-0.156508	-0.0709568	-0.0751963	0.0634548	-0.289919	0.00725205	0.00474475	-0.0256954	-0.0414644	-0.0875036	-0.00283475	-0.324901	-0.224864	-0.0334103	-0.172946	0.617958	0.0293362	-0.213625	-0.0576937	0.0589966	-0.152859	
-1.02398	-0.269514	0.0618326	-0.233899	-0.0144557	0.091514	0.010191	-0.00555174	0.089412	-0.291769	-0.44214	-0.170574	-0.0287555	-0.00812726	-0.176065	0.366545	-0.136103	-0.25479	0.0210364	0.0180111	0.0580899	-0.0746796	-0.0380675	0.242186	-0.0716847	0.0125495	0.119933	-0.0895308	-0.0653449	0.0303217	0.0660842	-0.129384	0.114547	0.122442	0.168813	-0.107219	-0.0709553	-0.0353464	0.102478	-0.113535	-0.142081	-0.119567	-0.135663	-0.13474	0.218548	-0.0606524	-0.164311	0.0159169	-0.0876007	-0.250283	-0.0485369	-0.331334	0.00391848	-0.24809	-0.0891381	0.025274	0.0627546	-0.137807	-0.142468	-0.116029	0.0979833	-0.0293228	-0.276524	-0.103604	-0.183374	-0.108117	0.0958448	-0.054901	-0.0336059	-0.00895545	0.342778	-0.0382701	-0.214527	-0.027563	0.129604	-0.168319	-0.0683611	0.000778359	-0.231625	-0.0217315	-0.112759	0.0604036	-0.0184908	-0.141231	-0.216137	-0.0220487	-0.0387926	-0.0193754	-0.120406	-0.00318105	0.100246	0.124116	0.0382923	0.0400507	-0.0428336	
-1.02101	-0.113845	-0.0781337	-0.156055	-0.0312593	0.143187	0.0495731	-0.0783187	0.00615177	-0.174615	0.0686209	-0.0475064	0.0602774	-0.0320846	0.0770424	0.0447852	-0.105124	-0.294571	-0.0975421	0.0895806	-0.117337	0.0114508	-0.0474252	-0.139967	-0.158412	0.0518153	-0.00692781	-0.0690072	0.172458	-0.200702	0.20626	-0.0283774	0.0218982	0.0858469	-0.0948741	-0.107646	0.0510176	-0.00423466	0.0757303	-0.0863932	-0.180163	-0.244422	0.00137932	-0.164218	-0.109434	-0.0889936	-0.279937	0.00124628	-0.102446	-0.303502	-0.0981356	0.473573	-0.099047	-0.477166	-0.282368	-0.0384016	0.113323	-0.0788656	-0.183973	-0.103138	0.0259053	-0.227414	-0.0701281	-0.10576	-0.0851419	-0.0940198	-0.0161738	-0.0907688	-0.0350414	-0.0781541	0.148923	-0.0307853	-0.0715932	-0.0505703	-0.000878353	-0.168319	-0.437661	-0.0598808	-0.173685	-0.151123	-0.0492369	0.0474489	0.00469643	-0.194959	0.212103	-0.280529	-0.101715	0.00841562	-0.067867	0.157897	0.0932766	-0.172051	0.0348644	-0.0365951	-0.194118	
-1.01804	0.0393149	-0.215572	-0.0782116	-0.0479602	0.0517037	-0.0411118	-0.151157	-0.076023	-0.0574615	0.00644912	-0.198363	0.0353836	-0.0558094	-0.010733	0.0901595	0.229813	-0.331536	-0.214264	0.0523012	0.0302376	-0.251963	-0.056783	0.0229863	-0.0650243	-0.201176	-0.131777	-0.0477796	0.0451375	-0.017639	-0.0451438	0.0712613	-0.0683696	0.00102345	-0.353549	-0.145279	-0.0845676	0.0225305	0.0489825	-0.0592515	-0.24144	-0.156691	-0.0860482	-0.193697	0.00462007	-0.117335	-0.15004	-0.0128765	-0.117291	-0.15838	-0.146427	-0.413132	-0.199229	-0.112305	-0.0922799	-0.102077	-0.0211397	-0.0199237	-0.224356	-0.0934445	-0.0461727	-0.581295	-0.0647259	-0.581136	0.0107103	-0.0804311	-0.126763	-0.125031	-0.06722	-0.0773114	-0.0446652	-0.0233005	0.0701012	-0.0735776	-0.13201	-0.16645	-0.127945	0.0698387	-0.150037	0.0504976	0.0142853	0.0344943	0.0472222	-0.24606	0.00568041	-0.156104	-0.162247	0.0362066	-0.0153276	-0.184107	0.0858884	-0.0128211	0.0314365	-0.113241	-0.342026	
-1.01507	-0.02318	-0.128445	-0.000368084	-0.0552418	-0.0397794	-0.133134	-0.230515	-0.0591938	0.059692	-0.0612039	0.0763118	0.009921	-0.0585694	-0.0973598	-0.37305	0.00936665	-0.10352	-0.156547	0.0150217	-0.165687	0.0753239	-0.0661408	-0.262158	0.0272341	0.136761	-0.0752574	0.0394455	-0.0837019	-0.0165443	-0.292383	0.0500413	0.0333923	-0.0823894	-0.150533	-0.181609	-0.219904	-0.338466	0.0222347	-0.0325006	0.140558	-0.0703647	-0.172772	-0.221271	-0.166418	-0.145676	-0.0218423	0.023276	-0.132137	-0.0147844	-0.0757493	-0.0908673	-0.045359	0.246808	0.0941102	-0.163389	-0.153698	0.0390183	-0.161954	-0.0837508	-0.118251	-0.0262339	-0.0633021	-0.202713	-0.123904	-0.111444	-0.121987	-0.016884	-0.0982295	-0.0764688	-0.209037	-0.0158157	0.0952032	-0.0965849	-0.31639	-0.0138984	-0.0222738	0.195951	-0.12639	-0.00367002	0.0778075	0.0215395	0.0879642	-0.0593338	-0.196718	0.0161022	-0.0297653	0.0639977	0.0364778	0.252409	0.0412012	-0.0489473	0.0280086	-0.189887	-0.183521	
-1.0121	-0.0842042	-0.0434136	0.0750356	-0.0625234	-0.131262	-0.334645	-0.307581	-0.0423646	0.173916	-0.612723	-0.162756	-0.0653601	-0.0608438	-0.0861884	0.0244679	0.0971916	0.122445	-0.0988295	-0.0222577	-0.0358396	0.0682793	-0.0754986	0.355648	0.0182271	-0.102567	-0.0187376	0.124253	-0.34454	-0.0150624	-0.171121	0.0288214	0.133144	-0.0479007	0.0482914	-0.108928	-0.333118	-0.000698759	-0.0043397	-0.040852	0.0426991	-0.109978	-0.19581	-0.0775633	-0.339349	-0.173224	-0.0447844	0.0571624	-0.146614	-0.0079981	-0.00507109	-0.517384	0.105995	0.138491	-0.048153	-0.0124342	-0.121544	0.0966926	-0.0995518	-0.074057	-0.188946	0.0719333	-0.413179	-0.108708	-0.25644	-0.140337	-0.117211	0.0888355	-0.0238858	-0.0756261	0.0533899	-0.00726402	0.119057	-0.119592	-0.086916	0.135338	0.0795776	-0.00312333	-0.102742	-0.0564974	0.140158	0.00840244	-0.0259266	0.124177	-0.0393423	0.182257	0.100341	0.0894543	0.0207674	-0.0817335	-0.00348608	-0.0847472	0.0245807	-0.264056	-0.0280226	
-1.00913	-0.0239818	-0.136646	-0.0393044	-0.069805	-0.220876	0.271058	-0.184457	-0.0255354	0.0330948	-0.461322	0.0267675	-0.139285	-0.0212094	-0.075017	-0.331319	0.0300092	0.164167	-0.0411123	-0.0602891	0.0106381	0.0598518	-0.0846403	-0.199699	0.00922015	0.246113	0.0377822	-0.00743958	0.0250772	0.0210631	-0.0514882	0.00760146	0.0769471	-0.0147578	-0.122055	-0.0366138	-0.441302	-0.0515331	-0.0161585	-0.0492033	-0.053218	-0.147612	-0.216259	0.0661448	-0.670484	-0.130712	-0.0677263	-0.107882	-0.129342	-0.00121184	0.0656071	0.254925	0.0377374	0.0301726	-0.187717	0.136097	-0.0893895	0.0410252	-0.0371496	-0.0648103	-0.134266	0.162072	-0.0819287	-0.0155325	-0.197016	0.0090891	-0.112435	-0.0117032	0.0487093	-0.0747497	-0.00697737	0.0946448	0.0307569	-0.1426	-0.0655345	0.0274787	-0.151115	-0.199137	-0.0796865	-0.00497211	0.10141	-0.0197187	-0.138185	0.0290518	0.111888	-0.145086	0.0459148	-0.0949507	0.00505716	0.0509351	-0.0481733	-0.0919725	0.0211529	-0.11886	-0.133578	
-1.00616	0.0362405	-0.226878	-0.151307	-0.0756638	-0.15268	0.227593	-0.062155	-0.00920857	-0.105035	-0.448309	0.000794346	-0.0993952	0.0161471	-0.0638456	-0.074947	-0.0361959	0.204417	0.0156127	-0.164672	0.0550336	-0.0647996	-0.0758024	-0.208482	0.00021313	-0.181686	0.0941625	-0.136293	0.0378593	0.0571886	-0.0699759	-0.0141209	0.0207502	-0.0896386	-0.289395	0.0061906	-0.120642	-0.101841	-0.0279773	-0.0575546	0.0189587	-0.0153432	-0.0124586	0.209853	-0.262497	-0.0882001	-0.0906683	-0.27007	-0.11207	0.00557449	0.133526	-0.509437	-0.0298648	-0.0781454	-0.0975161	0.0762642	-0.0572355	-0.0146421	0.0243295	-0.0938916	-0.0795862	-0.429472	0.0244937	0.00272766	-0.137591	0.154919	-0.105872	-0.11082	-0.0295181	-0.0709578	-0.0680948	0.194383	-0.0568099	-0.164758	-0.0468461	-0.08038	0.292745	-0.131067	-0.108834	0.0450639	0.0626613	-0.0478399	-0.114722	-0.0653186	-0.255277	-0.0945761	-0.00817558	-0.276802	-0.0106532	-0.263065	-0.0920788	-0.0986907	0.017725	0.0251273	-0.23688	
-1.00319	0.0964628	-0.0721164	-0.088247	0.0380407	-0.0844832	0.178832	-0.00863445	-0.0348953	-0.0186495	0.259169	-0.0247976	-0.0597994	-0.130862	-0.0516608	-0.525529	-0.0225143	0.118062	-0.0129091	-0.266961	-0.0706287	-0.186385	-0.0669645	-0.46242	-0.00897593	-0.0147495	0.138996	-0.021703	0.0491304	0.0933142	-0.0884637	-0.076649	-0.0354467	-0.161468	-0.203055	0.0461749	0.195562	-0.10823	-0.0397961	-0.0645545	0.0881827	0.11469	0.187349	0.347765	-0.0262951	-0.0456883	-0.11286	-0.192001	-0.094798	0.0127368	-0.0289099	-0.0661526	-0.0425909	-0.184565	-0.00877976	0.0157996	-0.0245017	-0.0703095	0.0083326	-0.122973	-0.0249063	-0.111351	0.126172	0.021762	-0.0781672	0.0103089	0.0343684	-0.0939726	-0.107745	-0.0671658	-0.186698	0.112049	-0.0813214	-0.117401	-0.243977	-0.188239	0.226331	-0.062996	-0.134993	-0.0165904	0.0239128	-0.0759611	-0.0912597	-0.0970268	0.021399	-0.360416	-0.0371145	-0.238879	-0.0265084	-0.108607	-0.0719901	-0.0628654	0.014297	0.0666887	-0.152642	
-1.00022	0.155699	0.0788619	-0.0260446	0.149111	-0.0162868	-0.292324	0.0436415	-0.0605819	0.066161	0.157792	-0.0189785	-0.0439034	0.0542947	0.0401044	-0.117177	-0.00883272	0.0317069	-0.0414308	-0.192402	-0.192818	-0.060559	-0.0581267	-0.173843	-0.0331525	-0.0249742	0.181686	0.0902562	-0.0664106	0.127544	-0.106951	-0.137803	-0.0909577	0.0022752	-0.116715	-0.13165	0.147429	-0.113962	-0.051787	0.0398368	-0.0821001	0.060753	0.0556167	0.00718255	0.206478	-0.00381323	-0.073762	-0.113933	-0.0775261	0.0508445	-0.188412	-0.324422	-0.055317	-0.148012	-0.0396539	-0.0967306	0.0544218	-0.124085	-0.00766423	-0.152054	0.0276468	-0.0785083	-0.159953	0.107652	-0.0190831	-0.132007	0.17081	-0.0771256	-0.185973	-0.063374	0.119085	0.0294833	-0.105833	-0.0700448	-0.0281937	-0.290877	0.157944	0.00507466	0.0910356	-0.0770914	-0.014457	-0.104115	-0.0677972	-0.126641	0.00817765	0.130165	-0.0676716	-0.200123	-0.054581	-0.233225	-0.0519013	-0.0270403	0.0103464	0.105289	-0.0684046	
-0.997247	0.139792	-0.0669755	-0.0258136	0.0477296	0.0511787	0.0473067	-0.0040788	-0.0862687	0.024743	0.0569703	-0.0131594	-0.0298419	0.0122314	0.128869	-0.476279	0.00484878	-0.0546479	-0.0699526	-0.117446	-0.0424103	0.064071	-0.0492888	-0.42534	-0.0593185	-0.0370951	0.0539268	-0.0140719	-0.179591	0.00603069	-0.124659	-0.0916852	-0.0970331	0.162226	-0.030375	-0.30443	0.0992965	-0.0670168	-0.0772906	0.141728	0.189565	0.00681618	-0.0764665	-0.327527	0.161522	-0.0136237	-0.0340136	-0.0358641	-0.0602541	0.0861349	-0.112774	0.130601	-0.0680431	-0.111459	-0.070528	-0.206632	0.130936	-0.0225744	-0.0236611	-0.179762	-0.0966257	-0.045163	-0.0380144	0.190442	0.0112353	-0.0961773	0.0331744	-0.0602785	-0.260834	-0.059582	-0.0319746	-0.0718498	-0.130344	-0.0226881	-0.0462857	-0.0173565	-0.0719508	0.0714085	0.308628	-0.0541913	-0.0227149	-0.134764	-0.0440079	0.010761	-0.00453108	0.0760363	-0.209351	-0.0927226	-0.0826535	0.105238	-0.0318126	0.00878497	-0.0352709	-0.0971207	0.0158331	
-0.994277	0.123884	-0.209326	-0.0255826	-0.052497	0.0617131	0.126266	-0.0496698	-0.111087	-0.0166749	0.000134233	-0.00734027	-0.151928	-0.0295583	-0.0091777	-0.217856	0.0178905	-0.139369	-0.0979138	-0.0102678	0.103049	0.0959677	-0.0404509	-0.131355	-0.23505	-0.190599	-0.0718836	-0.116333	-0.102648	-0.115482	-0.0814244	-0.045478	-0.103108	0.0401175	0.0538191	-0.101899	0.0511638	-0.0200714	-0.102794	0.0456884	-0.014566	-0.0471207	-0.230823	-0.196452	0.112108	-0.0234341	0.0567849	0.0398317	-0.0429822	-0.0961654	-0.0382079	-0.67487	-0.0804142	-0.0749053	-0.101402	-0.108374	0.0227812	0.0763127	-0.0401208	-0.0989806	-0.217946	0.0281015	-0.056922	0.0166328	0.0415538	-0.060199	-0.101168	-0.0439719	-0.0683169	-0.0557901	-0.180324	-0.170833	-0.15328	0.0238692	-0.0638215	0.24968	-0.296659	-0.000258286	-0.148423	-0.030769	-0.0309728	-0.166843	0.00487224	0.145727	0.023191	0.0170321	0.0464131	0.0119075	-0.110726	-0.218255	-0.0122369	0.0439654	-0.0808884	-0.295169	0.0997618	
-0.991307	0.107976	-0.0883821	-0.0253516	-0.0631393	0.0722475	-0.197891	0.0692355	-0.0688663	-0.0580928	-0.0560283	-0.000814692	0.176151	-0.0504244	-0.143638	-0.152637	-0.0174364	-0.0947366	-0.0815193	0.0946434	-0.120853	0.125879	-0.031613	-0.111809	0.180994	0.243521	-0.048624	-0.0553323	-0.0266623	-0.236995	-0.0381893	0.00743036	-0.109184	-0.0803505	-0.0290208	0.0991153	0.00380068	0.0268739	-0.128298	-0.0492019	-0.2145	-0.0998029	0.058281	-0.0670944	-0.274604	-0.0332446	0.138696	-0.0686258	-0.0257103	0.114429	-0.0462677	-0.272785	-0.0653744	-0.0389372	-0.130093	-0.0117945	-0.0837064	-0.0317474	-0.0924349	-0.0181993	-0.103615	0.0971884	-0.0724835	-0.154739	0.0718722	-0.0130921	-0.00608229	-0.0684273	0.120989	-0.0519982	-0.11939	-0.087924	-0.0513949	0.00987312	-0.0391505	0.0655454	-0.11355	-0.0693773	0.0846829	0.0291237	-0.0392306	-0.298111	0.0525006	0.0937608	0.0497484	-0.38905	-0.0244739	-0.10302	-0.137215	-0.0755111	-0.0315057	0.0292138	-0.126506	-0.152133	0.159932	
-0.988337	0.0905506	0.0301174	-0.0247967	-0.0737817	0.082782	-0.242429	0.185455	-0.0266457	-0.0990386	-0.0608999	0.0595056	0.165653	-0.0702257	-0.0167623	0.273876	-0.0527634	-0.0501037	-0.0651249	0.0228805	-0.0204178	0.00748933	-0.0227751	-0.089551	0.0430456	0.02015	-0.0253643	0.00566831	-0.0249079	-0.355378	0.00504581	0.0588598	-0.113125	-0.0831468	-0.10891	0.191331	0.0146475	0.0726081	-0.152251	-0.0565093	-0.0927294	-0.0570563	0.00334341	-0.0686736	0.0731935	-0.0435995	-0.440006	-0.174426	-0.00862203	0.103466	-0.0543275	-0.433227	-0.0518078	-0.0439674	0.00611644	-0.0430834	-0.0671422	-0.13689	-0.14182	0.0625819	0.00774271	-0.152922	0.162458	-0.132421	0.101822	0.0315461	0.0865643	-0.0928827	0.0649537	-0.0482062	-0.0599	-0.00663133	0.0475515	-0.00412299	-0.0144796	-0.115692	0.0650697	0.0562323	-0.0731524	0.0890164	-0.0467612	-0.0329552	0.00753078	0.0417945	-0.0120932	-0.0382067	-0.093684	-0.213464	-0.0406353	-0.32022	-0.0507745	0.0144623	-0.170489	-0.0120126	0.218342	
-0.985367	-0.0344391	-0.0292978	-0.00239067	-0.0844239	0.0921059	-0.283941	0.101879	0.015575	-0.104955	-0.0657717	0.11836	0.152919	-0.011602	0.108323	-0.0811811	-0.0880903	-0.00547093	-0.0487306	-0.0476561	-0.0490361	-0.108542	-0.0138654	0.135579	-0.0943927	-0.200156	-0.00210468	0.0666689	-0.0231534	-0.236054	0.0475206	0.00312205	0.0266083	-0.0849882	0.0322677	0.280147	0.0254943	0.0284406	-0.0632994	-0.0638167	0.0260106	-0.0143097	-0.0546247	-0.0702528	0.00480759	-0.0948316	-0.201667	-0.0816873	-0.00505347	0.0914915	-0.0623873	0.12137	-0.147832	-0.0489976	0.139175	-0.0743723	-0.0505781	-0.0206434	0.0272279	0.141912	-0.109073	-0.397845	-0.00944213	-0.109684	0.103035	-0.101786	0.0149245	-0.117338	0.00951354	-0.0444764	-0.107797	-0.0457827	-0.0773681	-0.0181191	0.0101914	-0.101986	-0.0959911	0.179253	-0.227395	0.148909	-0.00070757	0.0577277	-0.0370741	-0.0101718	-0.0739348	-0.0999479	-0.0498773	0.0178385	0.0533355	-0.0964781	-0.0700433	-0.000289307	-0.0937564	-0.0913572	0.146482	
-0.982397	-0.156288	-0.0861285	0.0200153	-0.0952504	0.0139294	-0.105254	0.0183021	0.0572107	-0.110872	-0.0706434	0.069678	-0.020738	0.0458449	0.107525	0.175116	-0.121384	0.0379619	-0.0324812	-0.0262205	-0.0770746	-0.0547282	0.000171258	0.354845	-0.194417	-0.19701	0.0196441	0.125272	-0.0213991	-0.11673	0.0348557	-0.0524781	0.163402	-0.0206715	0.171916	0.133348	0.0363412	-0.0157269	0.0256525	-0.0711241	-0.0789333	0.0284369	-0.33023	-0.071832	-0.0635143	-0.146064	0.0910277	0.00864134	-0.00148491	0.00535781	-0.0702421	-0.315621	-0.239687	-0.0540279	0.0429208	-0.105661	-0.0340139	0.0927752	0.193303	0.114985	-0.222705	-0.261061	0.00946543	-0.0549036	0.101185	-0.231831	-0.0555609	-0.141549	-0.00213735	-0.0453191	-0.153916	-0.0849341	-0.198858	-0.0323192	0.0343106	-0.08828	-0.25094	0.111696	-0.112456	0.20566	0.045346	0.147024	-0.0556486	-0.0609195	-0.135776	0.212458	-0.00761022	0.244535	-0.0478802	-0.0789007	-0.0884545	-0.0154705	-0.0170242	-0.167884	0.075382	
