"	1-065_ANT4	1-065_OE_BUO	1-065_OOE_ANT1	1-065_OOE_ANT2	1-065_OOE_ANT3	1-065_OOE_CEN	1-065_OOE_COL5	FM__1-065_OOE_ACU	FM_1_065_OOE__FIL	FM_1-065_ALM-KIS	FM_1-065_ALM-LAT	FM_1-065_AVO_LAT	FM_1-065_AVO_OLI	FM_1-065_AVO_SAN2	FM_1-065_AVO-CHO	FM_1-065_AVO-SAN1	FM_1-065_CAN_CED	FM_1-065_CAN_COM	FM_1-065_CAN_HAR	FM_1-065_COR-MAZ	FM_1-065_FLA-GOL1	FM_1-065_FLA-GOL2	FM_1-065_GRA-BAS1	FM_1-065_GRA-BAS2	FM_1-065_GRA-CAR	FM_1-065_GRA-MAN	FM_1-065_HAZ_GEO	FM_1-065_HAZ_LAT	FM_1-065_HEM_GOL	FM_1-065_ILF1	FM_1-065_MAG-HGV	FM_1-065_OOE_AUM	FM_1-065_OOE_BOR	FM_1-065_OOE_CAL	FM_1-065_OOE_COL1	FM_1-065_OOE_COL3	FM_1-065_OOE_CRI	FM_1-065_OOE_FRA1	FM_1-065_OOE_FRA4	FM_1-065_OOE_GEM	FM_1-065_OOE_HER	FM_1-065_OOE_KRI	FM_1-065_OOE_KRN	FM_1-065_OOE_KRN2	FM_1-065_OOE_KRT	FM_1-065_OOE_MAS	FM_1-065_OOE_NEF	FM_1-065_OOE_PAE	FM_1-065_OOE_SAM2	FM_1-065_OOE_TRA1	FM_1-065_OOE-ALL	FM_1-065_OOE-AUR	FM_1-065_OOE-CLE	FM_1-065_OOE-COL2	FM_1-065_OOE-COL4	FM_1-065_OOE-DOM	FM_1-065_OOE-FRA3	FM_1-065_OOE-GIA	FM_1-065_OOE-ILF2	FM_1-065_OOE-LOR	FM_1-065_OOE-MIN	FM_1-065_OOE-NUN	FM_1-065_OOE-PLA	FM_1-065_OOE-PRT	FM_1-065_OOE-SAM1	FM_1-065_OOE-SOL	FM_1-065_OOE-TRA2	FM_1-065_OOE-VAL	FM_1-065_OOR-FILL	FM_1-065_OOR-GAL	FM_1-065_OOR-MAS	FM_1-065_PEA_PLA	FM_1-065_PEA-CED	FM_1-065_PEA-LIO	FM_1-065_PIS-LAT	FM_1-065_PUM_GEA	FM_1-065_PUM_PEL	FM_1-065_RIC_EPI	FM_1-065_SED-DID1	FM_1-065_SES_CLI	FM_1-065_SES-D1D2	FM_1-065_SES-GRE	FM_1-065_SES-KAD1	FM_1-065_SES-KAD2	FM_1-065_SES-MJR	FM_1-065_SUN_CEO	FM_1-065_SUN_COM	FM_1-065_SUN-SAF	FM_1-065_SUN-SAF2	FM_1-065_SUN-UNI	FM_1-065_WAL-LAT	FM_1-0655_SES_TOK	FM1-065_OOE-FRA2	FM-1-065_OOE-PAR	"
"8.6649	-0.305663	-0.233128	-0.245688	-0.232481	-0.360158	-0.363601	-0.293233	-0.337209	-0.251126	-0.442772	-0.27167	-0.356549	-0.261847	-0.351208	-0.298841	-0.303436	-0.254716	-0.202759	-0.25887	-0.284625	-0.356884	-0.377847	-0.293444	-0.374527	-0.373979	-0.424091	-0.243033	-0.247033	-0.318465	-0.326577	-0.304056	-0.266319	-0.247619	-0.30521	-0.29425	-0.257566	-0.279611	-0.344204	-0.332429	-0.198062	-0.233485	-0.246442	-0.312897	-0.278759	-0.286711	-0.29843	-0.257076	-0.275308	-0.341512	-0.347883	-0.472748	-0.321792	-0.261721	-0.306278	-0.238465	-0.252082	-0.262633	-0.266339	-0.336131	-0.363842	-0.309264	-0.226045	-0.30629	-0.235891	-0.235079	-0.254472	-0.243754	-0.187657	-0.335438	-0.324054	-0.292267	-0.275393	-0.263298	-0.251393	-0.295814	-0.314627	-0.360646	-0.410495	-0.318186	-0.427309	-0.25704	-0.234856	-0.314524	-0.343173	-0.323168	-0.326244	-0.330307	-0.29598	-0.264342	-0.415569	-0.360263	-0.421903	-0.212294	-0.267321	"
"8.71507	-0.432121	-0.356503	-0.38165	-0.376883	-0.397079	-0.435634	-0.316201	-0.334603	-0.383804	-0.194679	-0.29707	-0.41613	-0.344834	-0.351844	-0.451819	-0.405022	-0.362849	-0.331118	-0.408164	-0.366134	-0.364699	-0.435156	-0.408511	-0.421177	-0.37946	-0.426896	-0.414467	-0.335324	-0.321878	-0.403162	-0.441118	-0.43356	-0.338663	-0.342469	-0.40646	-0.391251	-0.371995	-0.466303	-0.369878	-0.273885	-0.3515	-0.335798	-0.33363	-0.367992	-0.410531	-0.407995	-0.319091	-0.433107	-0.367793	-0.376918	-0.61053	-0.307044	-0.294432	-0.375673	-0.433734	-0.300901	-0.358423	-0.369752	-0.392715	-0.357177	-0.409901	-0.247419	-0.342677	-0.393561	-0.36546	-0.332951	-0.327594	-0.288666	-0.303456	-0.453266	-0.330939	-0.385667	-0.377552	-0.39507	-0.242264	-0.434524	-0.439492	-0.45581	-0.359869	-0.500966	-0.372352	-0.317617	-0.276146	-0.380121	-0.380296	-0.414425	-0.382216	-0.325773	-0.338893	-0.498175	-0.336332	-0.436218	-0.322761	-0.354961	"
"8.76525	-0.514633	-0.333491	-0.425938	-0.448556	-0.401527	-0.423051	-0.350524	-0.422623	-0.448251	-0.314164	-0.334944	-0.462224	-0.480024	-0.398759	-0.353732	-0.407739	-0.515825	-0.380616	-0.469615	-0.361252	-0.462341	-0.449241	-0.336278	-0.422626	-0.452651	-0.408546	-0.402249	-0.518147	-0.390847	-0.535278	-0.579177	-0.536658	-0.399158	-0.420039	-0.446304	-0.358376	-0.427735	-0.461718	-0.365216	-0.437399	-0.414176	-0.388582	-0.41718	-0.372037	-0.389632	-0.341065	-0.435576	-0.439214	-0.419066	-0.389531	-0.527642	-0.436412	-0.356426	-0.433941	-0.426113	-0.431668	-0.307744	-0.456946	-0.466717	-0.423962	-0.378197	-0.402898	-0.454463	-0.46565	-0.301208	-0.415914	-0.42839	-0.396045	-0.444541	-0.423125	-0.394659	-0.456815	-0.430695	-0.376504	-0.362679	-0.55131	-0.5264	-0.524393	-0.388832	-0.55925	-0.42482	-0.43127	-0.494018	-0.418898	-0.308839	-0.398927	-0.520515	-0.458886	-0.359874	-0.57047	-0.394627	-0.410588	-0.334836	-0.463743	"
"8.81543	-0.679706	-0.524915	-0.476986	-0.528558	-0.517539	-0.579147	-0.470568	-0.535002	-0.509052	-0.738445	-0.446912	-0.575972	-0.60232	-0.589772	-0.616419	-0.502446	-0.562125	-0.4792	-0.603613	-0.494187	-0.489048	-0.53596	-0.547772	-0.567721	-0.553876	-0.628514	-0.552367	-0.527152	-0.476281	-0.598819	-0.664928	-0.554569	-0.543144	-0.495173	-0.540705	-0.614652	-0.498087	-0.546102	-0.54616	-0.526226	-0.48335	-0.462692	-0.574595	-0.547038	-0.516726	-0.547947	-0.531898	-0.497167	-0.525406	-0.610799	-0.658302	-0.525368	-0.523835	-0.523158	-0.527394	-0.449474	-0.490648	-0.453693	-0.546961	-0.610359	-0.543557	-0.555056	-0.515783	-0.536633	-0.53824	-0.469372	-0.501831	-0.594771	-0.544713	-0.477562	-0.506161	-0.490516	-0.578486	-0.523478	-0.55643	-0.621156	-0.607728	-0.64443	-0.464631	-0.849698	-0.46502	-0.477031	-0.577986	-0.487304	-0.534489	-0.484216	-0.622179	-0.647882	-0.467633	-0.677426	-0.532464	-0.538045	-0.520941	-0.619784	"
"8.8656	-0.776079	-0.675309	-0.65014	-0.692534	-0.702747	-0.732369	-0.768152	-0.674625	-0.639851	-0.806299	-0.584504	-0.710464	-0.658439	-0.638567	-0.667025	-0.621886	-0.608068	-0.65969	-0.673271	-0.66406	-0.608085	-0.614698	-0.689768	-0.707151	-0.692448	-0.874759	-0.699198	-0.666533	-0.63298	-0.666495	-0.872888	-0.66056	-0.683491	-0.629494	-0.683247	-0.6335	-0.623462	-0.728131	-0.643166	-0.659569	-0.625511	-0.619605	-0.635997	-0.684675	-0.71912	-0.714456	-0.686433	-0.632189	-0.571332	-0.754116	-0.819024	-0.680207	-0.642233	-0.655724	-0.659048	-0.612217	-0.662017	-0.646319	-0.678792	-0.629062	-0.592611	-0.596147	-0.640662	-0.623495	-0.670998	-0.599643	-0.745306	-0.657212	-0.626664	-0.721374	-0.712651	-0.650296	-0.660555	-0.677115	-0.663671	-0.733372	-0.798636	-0.76092	-0.565616	-1.04759	-0.593721	-0.590477	-0.678181	-0.721781	-0.637511	-0.707134	-0.769478	-0.694919	-0.729751	-0.87777	-0.567707	-0.697512	-0.622248	-0.713086	"
"8.91578	-0.87974	-0.791764	-0.682933	-0.702809	-0.816401	-0.763178	-0.776144	-0.815121	-0.818093	-0.791987	-0.699122	-0.852238	-0.725959	-0.745219	-0.753941	-0.674648	-0.728541	-0.85165	-0.680727	-0.687597	-0.664534	-0.696135	-0.771789	-0.727877	-0.691258	-0.886606	-0.708521	-0.831855	-0.619313	-0.780369	-1.04987	-0.832	-0.742322	-0.796479	-0.715989	-0.773363	-0.712466	-0.789828	-0.691668	-0.725362	-0.71034	-0.629501	-0.67424	-0.69133	-0.677802	-0.819869	-0.689152	-0.800601	-0.671015	-0.801358	-0.905243	-0.791026	-0.761869	-0.808572	-0.725409	-0.682392	-0.679165	-0.778352	-0.774276	-0.757316	-0.705945	-0.716697	-0.793316	-0.712849	-0.719432	-0.730518	-0.89921	-0.631068	-0.762582	-0.744956	-0.873634	-0.698822	-0.625043	-0.71588	-0.929185	-0.764101	-0.902467	-0.813097	-0.670394	-1.13725	-0.725783	-0.714584	-0.723714	-0.800085	-0.757086	-0.826686	-0.796367	-0.638499	-0.730788	-1.06941	-0.666446	-0.79195	-0.669997	-0.69153	"
"8.96595	-0.743477	-0.617878	-0.505673	-0.417137	-0.573711	-0.553188	-0.454735	-0.510643	-0.405201	-0.455695	-0.60641	-0.68376	-0.734047	-0.598373	-0.598036	-0.553512	-0.312724	-0.457006	-0.262869	-0.70509	-0.472643	-0.313782	-0.23833	-0.352711	-0.134516	-0.676937	-0.360956	-0.473735	-0.0941171	-0.577873	-1.03519	-0.74328	-0.452456	-0.529806	-0.442849	-0.484555	-0.286214	-0.456972	-0.317364	-0.289174	-0.433285	-0.305256	-0.449762	-0.266591	-0.479523	-0.633659	-0.619693	-0.40518	-0.435388	-0.39475	-0.86328	-0.436922	-0.508925	-0.421375	-0.486622	-0.558913	-0.413363	-0.512857	-0.495272	-0.253104	-0.409566	-0.444993	-0.378281	-0.233963	-0.628458	-0.69626	-0.65081	-0.377074	-0.623288	-0.415808	-0.567206	-0.206285	-0.479276	-0.491632	-0.737765	-0.244479	-0.383426	-0.378988	-0.480725	-0.919145	-0.69547	-0.641506	-0.594851	-0.625591	-0.478402	-0.682223	-0.342566	-0.0940938	-0.60961	-0.998879	0.0108514	-0.388937	-0.396218	-0.290242	"
"9.01613	5.31342	2.55437	3.89284	3.61215	3.6886	3.61672	2.74063	3.57113	2.84433	2.6028	2.69342	4.96028	3.85827	5.30989	4.71073	3.94385	3.09102	2.86448	3.84216	1.13663	2.06941	2.26744	3.07029	5.3241	3.00319	5.48026	2.80494	2.88425	2.89038	3.62474	5.00695	4.76462	3.55716	2.62266	3.64156	2.61225	2.83584	4.80492	2.83156	2.72444	2.72025	2.55136	2.66079	2.37037	2.68765	2.62216	2.42195	2.16598	2.73362	3.72262	7.35425	2.76277	2.64875	2.68702	2.6467	2.36248	2.00794	2.67056	3.65118	2.9329	2.03416	1.99535	2.81442	2.77578	1.16473	3.4027	2.61705	1.97281	1.70675	2.84954	3.6299	3.09009	1.95386	2.6212	1.50423	3.23658	4.0883	4.0303	5.32019	6.2051	3.60277	1.48796	2.73683	2.62713	2.13381	4.95247	3.03599	3.19233	3.96068	7.0935	2.63562	4.00029	1.82387	2.93188	"
"9.06631	3.79202	4.88669	4.14778	4.01205	4.15918	4.254	4.92015	4.01094	4.55496	5.19539	5.07049	3.78649	4.77038	3.58247	3.72884	4.2441	4.80219	4.90602	3.91799	6.70654	5.54537	5.38232	4.67049	3.53895	4.38679	4.32711	4.6681	4.86866	4.31727	4.28432	4.63798	3.54371	3.8877	4.78044	3.97085	4.43269	4.48605	3.29482	4.65589	4.33073	4.76399	4.32177	4.61899	4.63394	4.61863	4.8805	4.87325	5.18638	4.66713	4.02624	2.07466	4.7722	4.6953	4.64525	4.67266	4.53293	5.09426	4.77692	4.15731	4.56765	5.13897	5.27694	4.55774	4.2306	6.00773	4.04926	4.8904	5.1163	5.76358	4.9681	4.3239	4.69537	5.53256	4.80768	5.80801	4.84424	4.40616	4.40271	3.0022	4.69146	4.34295	5.90989	4.91973	5.05988	5.28986	3.7189	4.62017	4.43399	3.83573	4.11937	4.49914	4.3418	5.20991	4.66346	"
"9.11648	-0.624899	-0.452867	-0.880737	-0.559259	-0.507636	-0.364384	-0.622606	-0.397551	-0.525951	-0.662427	-0.664434	-0.383479	-0.439983	-0.782777	-0.955199	-0.602459	-0.651598	-0.470621	-0.669354	-0.632888	-0.49543	-0.583456	-0.683444	-0.770571	-0.690757	-0.35963	-0.490933	-0.525977	-0.71814	-0.33276	0.142525	-0.45802	-0.549892	-0.486115	-0.652029	-0.478834	-0.650213	-0.583813	-0.677663	-0.667545	-0.597192	-0.615134	-0.548952	-0.676267	-0.44834	-0.305047	-0.399694	-0.664689	-0.602304	-0.485033	-0.861933	-0.483024	-0.604699	-0.459113	-0.571111	-0.480742	-0.633119	-0.457969	-0.454067	-0.602894	-0.427818	-0.579116	-0.513215	-0.633467	-0.647752	-0.47707	-0.354657	-0.657584	-0.544841	-0.60884	-0.333109	-0.735099	-0.606118	-0.530963	-0.310937	-0.526294	-0.5112	-0.511799	-0.937319	0.11681	-0.42119	-0.299371	-0.452338	-0.294624	-0.613356	-0.475244	-0.501845	-0.721038	-0.349303	-0.435535	-0.68235	-0.592631	-0.592662	-0.781451	"
"9.16666	-0.759613	-0.683697	-0.870574	-0.772538	-0.675112	-0.685262	-0.774037	-0.673774	-0.653485	-0.705998	-0.806434	-0.826046	-0.829381	-0.939734	-0.860081	-0.850647	-0.819697	-0.768009	-0.798816	-0.682269	-0.637738	-0.745921	-0.802052	-0.947235	-0.77076	-0.974897	-0.683294	-0.808704	-0.732514	-0.679897	-0.811522	-0.726334	-0.756012	-0.775711	-0.736173	-0.681912	-0.733246	-0.81448	-0.746424	-0.697058	-0.750869	-0.71772	-0.721191	-0.764414	-0.691523	-0.67659	-0.58307	-0.743801	-0.704143	-0.755399	-0.967448	-0.755226	-0.673624	-0.669715	-0.729091	-0.648678	-0.715147	-0.699349	-0.767004	-0.733244	-0.700886	-0.708762	-0.687287	-0.798586	-0.664436	-0.64417	-0.602185	-0.706699	-0.728167	-0.818111	-0.792555	-0.856222	-0.74551	-0.702985	-0.539836	-0.783556	-0.799401	-0.873601	-0.841146	-0.981221	-0.718845	-0.635973	-0.672644	-0.636187	-0.668848	-0.825828	-0.708825	-0.835961	-0.86794	-1.07852	-0.747909	-0.832542	-0.613488	-0.829327	"
"9.21684	-0.699026	-0.646028	-0.823901	-0.685213	-0.615329	-0.691775	-0.691083	-0.648732	-0.582361	-0.425984	-0.700719	-0.689649	-0.743423	-0.729953	-0.60079	-0.701787	-0.687679	-0.666459	-0.682208	-0.610576	-0.594034	-0.599012	-0.734909	-0.731359	-0.6582	-0.898523	-0.610578	-0.643816	-0.662422	-0.635676	-0.779314	-0.653915	-0.667401	-0.648936	-0.612998	-0.555589	-0.677233	-0.743389	-0.661163	-0.700679	-0.650291	-0.579371	-0.634447	-0.626079	-0.582883	-0.524552	-0.509554	-0.594263	-0.694937	-0.718982	-0.758155	-0.62545	-0.598528	-0.601117	-0.61029	-0.587988	-0.607196	-0.588819	-0.686549	-0.73232	-0.602208	-0.694318	-0.611847	-0.626272	-0.569328	-0.580204	-0.553332	-0.658522	-0.56088	-0.648875	-0.693163	-0.754909	-0.618441	-0.619179	-0.558102	-0.718048	-0.641399	-0.727386	-0.689773	-0.982025	-0.634437	-0.564703	-0.561043	-0.618083	-0.620093	-0.718009	-0.575062	-0.716111	-0.747855	-0.934669	-0.702456	-0.702392	-0.641283	-0.631211	"
"9.26701	-0.624253	-0.474647	-0.615393	-0.489747	-0.538566	-0.563206	-0.508205	-0.516074	-0.54501	-0.615813	-0.543239	-0.608921	-0.607959	-0.61533	-0.577576	-0.580283	-0.657555	-0.610237	-0.585696	-0.555587	-0.497086	-0.509423	-0.581659	-0.579012	-0.5275	-0.727228	-0.540149	-0.532674	-0.573033	-0.597063	-0.662254	-0.583277	-0.519541	-0.498788	-0.453585	-0.478778	-0.502161	-0.515249	-0.634029	-0.548852	-0.562087	-0.46881	-0.506318	-0.441907	-0.439176	-0.481093	-0.501193	-0.508741	-0.558826	-0.552555	-0.567213	-0.510627	-0.518393	-0.514429	-0.508874	-0.460139	-0.567513	-0.591561	-0.574202	-0.573496	-0.516014	-0.513833	-0.487232	-0.486202	-0.462536	-0.434724	-0.511923	-0.643813	-0.550273	-0.574692	-0.569218	-0.570224	-0.55617	-0.451336	-0.406272	-0.631141	-0.601434	-0.52703	-0.608101	-0.651577	-0.492829	-0.488669	-0.458895	-0.496895	-0.450707	-0.61347	-0.509809	-0.616262	-0.591886	-0.647793	-0.439345	-0.582138	-0.539384	-0.551016	"
"9.31719	-0.549564	-0.389884	-0.412914	-0.465822	-0.451954	-0.449277	-0.414226	-0.384204	-0.463534	-0.43492	-0.426067	-0.485018	-0.407801	-0.48401	-0.433386	-0.452815	-0.514734	-0.501144	-0.459205	-0.342704	-0.41013	-0.507543	-0.431415	-0.516079	-0.452431	-0.569183	-0.463446	-0.462452	-0.379155	-0.450341	-0.550756	-0.473984	-0.41806	-0.357171	-0.376347	-0.513943	-0.366176	-0.474608	-0.458465	-0.330426	-0.405277	-0.47222	-0.449714	-0.365532	-0.423998	-0.415802	-0.404357	-0.403952	-0.44062	-0.414649	-0.546391	-0.52472	-0.451142	-0.461632	-0.374787	-0.460192	-0.378974	-0.490608	-0.463976	-0.526808	-0.459608	-0.406298	-0.422412	-0.381022	-0.365102	-0.395907	-0.428429	-0.457712	-0.398263	-0.471894	-0.52481	-0.505227	-0.535009	-0.413218	-0.367627	-0.444258	-0.545497	-0.52272	-0.53972	-0.65624	-0.421852	-0.374187	-0.432905	-0.418188	-0.467043	-0.527256	-0.43799	-0.510104	-0.497952	-0.610699	-0.425317	-0.521629	-0.407285	-0.540373	"
"9.36736	-0.482112	-0.377187	-0.409373	-0.417913	-0.391804	-0.453964	-0.392684	-0.351908	-0.376638	-0.487709	-0.410488	-0.410549	-0.395171	-0.38128	-0.461945	-0.41439	-0.47754	-0.414609	-0.370689	-0.388025	-0.328678	-0.468759	-0.345502	-0.429701	-0.398851	-0.47833	-0.432921	-0.395937	-0.33689	-0.422558	-0.564733	-0.445514	-0.324225	-0.381971	-0.414795	-0.43223	-0.400721	-0.403706	-0.399826	-0.309308	-0.398046	-0.435086	-0.380196	-0.433219	-0.383498	-0.418211	-0.362962	-0.320945	-0.418629	-0.417055	-0.522287	-0.460949	-0.347418	-0.382195	-0.357011	-0.412945	-0.458733	-0.401968	-0.343727	-0.450234	-0.376083	-0.403315	-0.407275	-0.398585	-0.388074	-0.390235	-0.363052	-0.342959	-0.422446	-0.36318	-0.476059	-0.472443	-0.347982	-0.365607	-0.32013	-0.448006	-0.458459	-0.458933	-0.452555	-0.583616	-0.358597	-0.350883	-0.411404	-0.40512	-0.415634	-0.40108	-0.39585	-0.463059	-0.423533	-0.657212	-0.355521	-0.43154	-0.420747	-0.45804	"
"9.41754	-0.406921	-0.328532	-0.325973	-0.256996	-0.325072	-0.359417	-0.399879	-0.391392	-0.307082	-0.339603	-0.370423	-0.373129	-0.390923	-0.323468	-0.387863	-0.319726	-0.330309	-0.357246	-0.343758	-0.27722	-0.299808	-0.287694	-0.337156	-0.462805	-0.332482	-0.351505	-0.38706	-0.322401	-0.30942	-0.311555	-0.40011	-0.396421	-0.240566	-0.324292	-0.407927	-0.251449	-0.36502	-0.354798	-0.321992	-0.270195	-0.329255	-0.351572	-0.352276	-0.296005	-0.305213	-0.32659	-0.295343	-0.300584	-0.442122	-0.408088	-0.453844	-0.354449	-0.252137	-0.313581	-0.287191	-0.303114	-0.332436	-0.318776	-0.329143	-0.278813	-0.234721	-0.36084	-0.322487	-0.330591	-0.297562	-0.344178	-0.295366	-0.362845	-0.306564	-0.383555	-0.333404	-0.34155	-0.344636	-0.362375	-0.287584	-0.383175	-0.466978	-0.313917	-0.324818	-0.444034	-0.295255	-0.258267	-0.351152	-0.25934	-0.260375	-0.360416	-0.414093	-0.408918	-0.264275	-0.448442	-0.256104	-0.362002	-0.343284	-0.330305	"
"9.46772	-0.312271	-0.237918	-0.233339	-0.311315	-0.303539	-0.287506	-0.360944	-0.340032	-0.247306	-0.1749	-0.244076	-0.321809	-0.318286	-0.30289	-0.392981	-0.26344	-0.30487	-0.293305	-0.304563	-0.282733	-0.255936	-0.221112	-0.246061	-0.356239	-0.369371	-0.280904	-0.256221	-0.220287	-0.274282	-0.224794	-0.26845	-0.334846	-0.248005	-0.336399	-0.285765	-0.190581	-0.324251	-0.372063	-0.263172	-0.28064	-0.246026	-0.222112	-0.251487	-0.233357	-0.215709	-0.20471	-0.244427	-0.251351	-0.331268	-0.270288	-0.429799	-0.357151	-0.306009	-0.320992	-0.299156	-0.266468	-0.222642	-0.226657	-0.323855	-0.211159	-0.29382	-0.346191	-0.267667	-0.346409	-0.334049	-0.254109	-0.270814	-0.321367	-0.214019	-0.284255	-0.303154	-0.346789	-0.264323	-0.239972	-0.147018	-0.298443	-0.360735	-0.319715	-0.271622	-0.344388	-0.244399	-0.244416	-0.252253	-0.267045	-0.211725	-0.2672	-0.224307	-0.346963	-0.28575	-0.411012	-0.268617	-0.332268	-0.35004	-0.328339	"
"9.51789	-0.326045	-0.0937622	-0.271143	-0.321251	-0.288189	-0.242359	-0.185027	-0.286867	-0.23844	-0.188236	-0.233511	-0.249169	-0.25393	-0.250409	-0.233369	-0.280127	-0.28461	-0.171214	-0.298331	-0.242456	-0.24559	-0.281452	-0.263184	-0.305009	-0.302559	-0.301956	-0.253572	-0.25497	-0.218527	-0.323456	-0.240586	-0.262072	-0.294137	-0.256945	-0.263507	-0.279423	-0.290158	-0.352853	-0.261695	-0.281507	-0.24783	-0.246927	-0.209798	-0.294034	-0.257498	-0.123776	-0.304509	-0.243947	-0.17504	-0.250021	-0.329496	-0.310159	-0.223688	-0.292788	-0.251569	-0.246917	-0.172642	-0.226476	-0.247762	-0.25195	-0.243244	-0.284391	-0.195236	-0.226839	-0.192392	-0.207497	-0.326162	-0.196048	-0.233614	-0.283071	-0.273129	-0.368991	-0.238409	-0.135157	-0.232093	-0.300208	-0.22335	-0.303323	-0.274147	-0.295716	-0.233313	-0.147577	-0.243442	-0.210889	-0.217836	-0.229123	-0.260715	-0.259805	-0.26723	-0.364205	-0.268339	-0.250036	-0.270364	-0.278	"
"9.56807	-0.272422	-0.144659	-0.265848	-0.21716	-0.254772	-0.197041	-0.180949	-0.253333	-0.2398	-0.333846	-0.261527	-0.216194	-0.26336	-0.152789	-0.232947	-0.179965	-0.327706	-0.223849	-0.292538	-0.207635	-0.254943	-0.299292	-0.219417	-0.2226	-0.215482	-0.219241	-0.219121	-0.2092	-0.21224	-0.320203	-0.246599	-0.274081	-0.244727	-0.294606	-0.288864	-0.311038	-0.277328	-0.314784	-0.264345	-0.248908	-0.205675	-0.293642	-0.232056	-0.301632	-0.215681	-0.182095	-0.192605	-0.231152	-0.166374	-0.289575	-0.444222	-0.165935	-0.243114	-0.219506	-0.240716	-0.228328	-0.184426	-0.210237	-0.268469	-0.21863	-0.262752	-0.176837	-0.190661	-0.170881	-0.182308	-0.218605	-0.227733	-0.178377	-0.291325	-0.253697	-0.265408	-0.294422	-0.162689	-0.30361	-0.217621	-0.339135	-0.233573	-0.269401	-0.219403	-0.360171	-0.192799	-0.200535	-0.265601	-0.216229	-0.22477	-0.12593	-0.298248	-0.210003	-0.275447	-0.280216	-0.224032	-0.297384	-0.257337	-0.345683	"
"9.61825	-0.227917	-0.205935	-0.258476	-0.198082	-0.240929	-0.208402	-0.187243	-0.166529	-0.251423	-0.101072	-0.217805	-0.170579	-0.182395	-0.167555	-0.160627	-0.14962	-0.294551	-0.250261	-0.265415	-0.182325	-0.188751	-0.21608	-0.228465	-0.174992	-0.201778	-0.250615	-0.137219	-0.238281	-0.262013	-0.192846	-0.281299	-0.270631	-0.226969	-0.267841	-0.21911	-0.199632	-0.184693	-0.240098	-0.277693	-0.209277	-0.206292	-0.274709	-0.197677	-0.186062	-0.192193	-0.293134	-0.181515	-0.211513	-0.227179	-0.194232	-0.239643	-0.189091	-0.187273	-0.228876	-0.181377	-0.167884	-0.234746	-0.290771	-0.253328	-0.240563	-0.322468	-0.215965	-0.234075	-0.277848	-0.179304	-0.18283	-0.204996	-0.235155	-0.178341	-0.198613	-0.236826	-0.17866	-0.228907	-0.23989	-0.168424	-0.218478	-0.237114	-0.233335	-0.173319	-0.226115	-0.15661	-0.140899	-0.18862	-0.159098	-0.160339	-0.182737	-0.277846	-0.271259	-0.155152	-0.258107	-0.242435	-0.296985	-0.134148	-0.241927	"
"9.66842	-0.133354	-0.0939333	-0.293002	-0.149134	-0.180673	-0.191274	-0.186818	-0.130956	-0.244417	-0.200208	-0.119815	-0.183507	-0.155785	-0.147881	-0.129431	-0.183746	-0.257658	-0.208612	-0.215306	-0.16792	-0.121423	-0.193167	-0.203183	-0.189694	-0.16225	-0.181486	-0.160108	-0.248174	-0.172803	-0.197298	-0.200743	-0.154861	-0.249437	-0.149277	-0.166785	-0.196444	-0.151217	-0.159829	-0.199839	-0.236726	-0.231051	-0.184314	-0.206127	-0.282057	-0.167208	-0.185139	-0.16769	-0.251956	-0.196301	-0.210312	-0.298195	-0.160525	-0.162487	-0.249822	-0.235049	-0.0978435	-0.15939	-0.196923	-0.214052	-0.227766	-0.254185	-0.186938	-0.247922	-0.244103	-0.117767	-0.217294	-0.178849	-0.213332	-0.290742	-0.183797	-0.149947	-0.199822	-0.154639	-0.164021	-0.178576	-0.162175	-0.225006	-0.198199	-0.183708	-0.28827	-0.166016	-0.154837	-0.0738915	-0.148299	-0.274421	-0.270789	-0.268566	-0.326865	-0.276449	-0.278056	-0.278274	-0.165025	-0.159469	-0.225937	"
"9.7186	-0.174234	-0.141671	-0.240106	-0.174756	-0.147838	-0.17868	-0.208285	-0.177967	-0.25188	-0.225403	-0.14468	-0.176146	-0.192509	-0.143299	-0.297966	-0.161443	-0.208309	-0.172191	-0.208229	-0.127907	-0.144652	-0.184047	-0.175724	-0.207731	-0.251272	-0.250192	-0.195998	-0.158041	-0.142009	-0.127681	-0.13462	-0.174666	-0.17562	-0.145443	-0.189454	-0.236611	-0.253727	-0.163824	-0.238076	-0.308513	-0.193209	-0.220427	-0.227071	-0.239472	-0.16975	-0.206672	-0.188079	-0.22639	-0.100115	-0.188646	-0.274036	-0.246815	-0.192804	-0.213107	-0.187938	-0.159168	-0.225134	-0.138546	-0.182145	-0.181374	-0.132664	-0.100306	-0.143302	-0.184091	-0.188546	-0.168942	-0.118802	-0.227196	-0.16587	-0.239336	-0.171864	-0.155036	-0.151527	-0.238828	-0.0717773	-0.24186	-0.188762	-0.181163	-0.159229	-0.174545	-0.120523	-0.120535	-0.142487	-0.187467	-0.117474	-0.190614	-0.235305	-0.296404	-0.212091	-0.197522	-0.147142	-0.167913	-0.273912	-0.236876	"
