	TH_OOE_PAR_400	TH_OOE_PLA_400	TH_OOE_PRT_400	TH_OOE_VAL_400	TH_OOR_FIL_400	TH_PUM_PEL_400	TH_RIC_EPI_400	TH_SES_CLI_400	TH_SES_DID2_400	TH_SES_LAT_400	TH_SES_TOK_400	TH_SES_YEO_400	TH_SUN_SAF1_400	TH_AVO_SAN2_400	TH_CAN_COM_400	TH_HAZ_GEO_400	TH_HAZ_LAT_400	TH_OOE_ALL_400	TH_OOE_COL4_400	TH_OOE_FRA2_400	TH_OOE_FRA3_400	TH_OOE_LOR_400	TH_OOE_MIN_400	TH_OOE_HER_400	TH_OOE_KRN2_400	TH_OOE_KRT_400	TH_OOE_NEF_400	TH_OOE_NUN_400	TH_OOE_SAM1_400	TH_OOE_SAM2_400	TH_OOE_SOL_400	TH_PEA_PLA_400	TH_PUM_GEA_400	TH_SUN_CED_400	TH_SUN_COM_400	TH_CAN_HAR_400	TH_GRA_MAN_400	TH_HEM_GOL_400	TH_HEM_SAT_400	TH_OOE_COL1_400	TH_OOE_CAL_400	TH_OOE_CRI_400	TH_OOE_DOM_400	TH_OOE_FRA4_400	TH_OOE_GEM_400	TH_OOE_KRI_400	TH_OOE_KRN1_400	TH_OOE_PAE_400	TH_OOE_TRA2_400	TH_PEA_CED_400	TH_SES_DID1_400	TH_SUN_UNI_400	TH_AVO_LAT_400	TH_AVO_OLI_400	TH_AVO_SAN1_400	TH_CAN_CED_400	TH_COR_MAZ_400	TH_FLA_GOL2_400	TH_OOE_ANT4_400	TH_OOE_AUM_400	TH_OOE_AUR_400	TH_OOE_BUO_400	TH_OOE_CLE_400	TH_OOE_COL3_400	TH_OOE_GIA_400	TH_OOE_ILF_400	TH_OOE_ILF2_400	TH_OOE_MAS_400	TH_OOE_TRA1_400	TH_OOR_GAL_400	TH_OOR_MAS_400	TH_PEA_LIO_400	TH_PIS_LAT_400	TH_SAN_SAF2_400	TH_SES_KAD1_400	TH_SES_KAD2_400	TH_SES_MAR_400	TH_WAL_LAT_400	TH_AVO_CHO_400	TH_GRA_BAS1_400	TH_GRA_CAR_400	TH_OOE_ACU_400	TH_OOE_ANT3_400	TH_OOE_ANT1_400	TH_OOE_ANT2_400	TH_OOE_BOR_400	TH_OOE_CEN_400	TH_OOE_COL2_400	TH_OOE_COL5_400	TH_OOE_FIL_400	TH_OOE_FRA1_400	TH_SES_GRE_400	TH_ALM_KIS_400	TH_ALM_LAT_400	TH_FLA_GOL1_400	TH_GRA_BAS2_400	TH_MAC_HGV_400	
11.2734	-0.0336113	-0.00122215	0.015173	0.00162753	0.0175951	0.0166974	-0.0200218	-0.000181456	-0.00282067	-0.00065635	0.0200863	-0.000612807	0.00832287	0.00799636	-0.0354435	0.00501932	-0.0169181	0.0129325	-0.0323589	-0.00556317	-0.000901527	-0.00359207	-0.0342994	-0.028909	-0.0287344	-0.0452722	0.00746278	-0.0366981	-0.00133738	-0.0117259	0.00823953	-0.00726454	0.0223272	-0.00791238	0.00521439	-0.042106	-0.0162491	-0.0373882	-0.0145238	-0.00361783	0.0141276	0.0148062	-0.00942167	-0.0109472	-0.00156238	0.0023398	0.0134971	0.00269932	-0.0306711	-0.0120694	0.0138514	-0.000645244	0.0133478	0.000998827	0.0112103	-0.00406584	0.00524237	0.0118919	0.0138234	-0.00631087	0.00518436	0.00790394	0.00831337	0.00609238	-0.0101114	-0.00843879	-0.0241058	0.0131843	0.00241461	-0.0206177	0.0151069	0.00777487	-0.0050007	-0.0104117	-0.00280806	-0.0067986	0.00199432	0.014336	0.00189882	0.00567097	-0.0053678	-0.00825557	-0.00285087	0.00720377	-0.0028732	-0.0308825	-0.0039711	0.00406743	0.00254622	-0.00816036	-0.00376962	0.000738074	-0.007612	-0.00687207	-0.00183297	0.0048479	0.0157193	
11.3233	0.0493259	0.0168274	-0.0356091	-0.00556921	0.0125275	-0.0183517	0.0129905	-0.0625742	0.0119129	-0.00263167	0.0100781	-0.00475385	-0.0254361	-0.0182942	-0.0277615	-0.00148544	-0.0158558	0.00512476	0.0485005	-0.0227307	-0.00181861	0.0138964	-0.0360603	-0.0122623	-0.016015	-0.0166409	-0.0169879	0.00942223	0.00744963	0.0225228	0.0161415	-0.0231077	0.00601486	0.0275815	0.015672	0.0152941	-0.00831006	-0.0125417	-0.0111771	0.0129249	0.00733549	0.00543029	0.00644818	0.00373942	-0.00305541	-0.0186153	0.00674767	0.00332513	-0.0139447	-0.00408852	-0.00322084	-0.0138224	0.000378863	0.0050376	0.000821277	-0.00773899	0.00244465	-0.00886532	-0.0128251	-1.45034e-05	0.00190983	-0.0154239	0.0189192	0.00241172	-0.00480197	0.0258988	0.00678503	-0.011012	0.0130571	-0.00660355	-0.0219335	0.0122951	0.0189921	0.00546144	-0.0135968	-0.0056536	0.0146468	0.00792749	0.000530505	0.0063703	-0.000600718	0.0152729	-0.0167148	-0.00880887	0.000571384	-0.00665038	-0.00195156	0.00265024	-0.00820597	-0.00576357	-0.000953376	-0.00105937	-0.00297109	0.00210912	0.0169491	0.0026216	0.00743336	
11.3733	-0.0128537	0.00334652	0.014319	-0.0068333	-0.0264972	0.00410834	-0.00498502	0.0247997	-0.0312122	-0.0114747	-0.00551993	-0.0147382	0.000289027	-0.00544235	0.0267433	0.0116116	0.0097075	-0.0387434	-0.0128381	0.0162228	-0.00544568	-0.0120521	0.00251423	-0.00513323	0.00853461	0.023851	-0.00803687	0.0194477	-0.0411889	-0.00615735	-0.00880753	0.0343744	-0.00975283	-0.031616	-0.0314627	0.013569	-0.0081892	0.0406305	-0.00865961	-0.00978885	-0.011006	-0.00451099	-0.0100602	-0.00125314	0.00474356	-0.00245244	-0.0142271	0.00422169	0.0336873	0.0039028	-0.00691253	-0.000347101	-0.000203973	-0.020232	-0.00610524	0.00774994	-0.0232344	-0.0120672	-0.00991143	-0.00103649	-0.000701061	0.00361218	-0.014453	-0.013639	0.00115035	-0.00261359	0.00692348	0.00395657	-0.0098454	-0.017436	-0.0131149	0.00284983	-0.0134188	0.00102523	-0.00640973	0.001736	-0.000708931	-0.016195	-0.00849062	-0.0136319	-0.0097034	-0.0117007	0.00466868	0.00603494	-0.0156423	0.017682	0.00272411	-0.0164113	0.00307566	-0.000718644	0.00175669	-0.0100854	-0.00736842	-0.026966	-0.0233776	-0.00523822	0.000949469	
11.4233	0.00552862	-0.0281779	0.00842389	-0.0066598	0.000839302	-0.00908232	0.00501912	-0.00234945	0.0113998	0.00268621	-0.00610581	0.0176913	0.00810139	-0.00412423	0.00496289	-0.0238949	0.00213965	0.00764082	0.0059932	-0.00518137	-0.000932452	2.37371e-05	0.0179381	-0.00878488	-0.00152849	0.00169395	-0.0321381	-0.0150806	0.0279215	-0.00736197	-0.0150787	-0.026855	-0.00473479	-0.0134224	-0.0310548	-0.00666575	0.0170401	-0.00131131	0.0120481	-0.00307713	-0.010221	-0.0025177	-0.00524948	-0.00319685	-0.0119192	0.00508405	-0.00665689	-0.0101258	-0.00491536	-0.00948743	0.00206797	-0.00382635	-0.00962813	-0.00156109	-0.0132138	0.00483838	0.00491488	-0.00439171	-0.00387237	0.00130815	-0.00820273	-0.00792366	-0.0229918	0.00204778	-0.000533184	-0.00831684	0.000850453	-0.0038168	-0.00724447	-0.00957029	-0.0106205	-0.00281064	-0.00955835	-0.00866953	-0.000991416	-0.00408778	-0.00974835	-0.00818288	-0.00269462	-0.00165003	0.00858673	-0.00520722	-0.00251886	-0.0217649	-0.00754875	-0.00493948	-0.00766848	-0.007266	-0.00899515	-0.0085522	-0.00155058	0.00339794	-0.000564746	-0.00233378	0.0145239	0.00163078	-0.00468781	
11.4733	-0.0056469	0.00298813	-0.00947279	-0.000918238	0.0149119	0.00256202	0.00117711	0.00807427	0.0199069	-0.00647142	-0.00351425	-0.000554706	-0.0130508	0.00296264	-0.00564124	0.00160674	-0.0178569	-0.0026537	-0.00644515	0.00205351	0.0139663	-0.000696884	-0.00207893	-0.00795634	-0.01948	0.00488713	0.0265307	-0.0078557	-0.0266026	-0.00581028	-0.00946595	-0.00579911	0.0230478	0.012717	0.0145346	-0.0158481	-0.0229947	0.00114252	-0.00237854	-0.00264211	-0.0061359	0.00472786	0.0137406	0.00328306	-0.0135616	-0.00917419	0.00592552	-0.00984067	-0.00900464	0.00169827	0.00410263	-0.00761097	-0.0161692	-0.000685696	0.00261916	-0.00712956	0.00864342	-0.0130763	0.00336332	-0.00214846	-0.00589349	-0.00277227	0.00479148	0.0103996	-0.00282885	0.00359265	-0.012122	-0.00998573	0.00685533	0.028551	-7.53363e-05	-0.0100577	0.00867057	0.00136517	0.00304214	-0.0139058	0.00497417	-0.0105558	0.00533967	0.000334457	0.00124086	-0.00594162	-0.00441468	0.0177238	0.00527682	-0.013999	0.00132245	0.0146461	-0.00671658	-0.000457361	-0.00982074	0.00529866	0.0044244	0.0297705	-0.00599033	0.0123576	-0.00302076	
11.5233	-0.0192896	0.00249471	-0.0105127	0.0182933	-0.0049587	0.0197628	-0.00866118	0.00307985	-0.00828499	-0.000443316	-0.00970117	-0.0142396	0.00371563	0.00903682	-0.000541488	0.0209588	0.00605009	0.0164458	-0.01907	-0.00561838	0.00135489	-0.0118562	0.000403231	0.0356191	0.0168477	-0.0124358	0.0223069	0.0131946	-0.0029937	0.0116257	0.00943112	0.0247718	-0.0200516	0.0129751	0.00848888	-0.00776566	0.00859243	-0.0193686	-0.0119354	-0.00727561	-0.00559462	-0.00275538	0.00123603	-0.0010028	0.0120306	-0.00463471	-0.00637311	0.00584805	-0.00019278	-0.00953673	-0.00575248	0.00563401	-0.000856271	-0.00439656	0.00135053	-0.0145737	-0.00802718	-0.00322677	0.00521562	-0.00902948	0.00531016	0.00589282	0.00543881	-0.00770507	-0.00506357	0.00228551	-0.00244628	0.00287111	0.00119542	0.0101429	0.0084117	-0.00738882	0.00740003	0.000229041	0.00308368	-0.00258681	-0.00819464	0.00936843	0.00431584	-0.00445645	-0.00808477	0.00333042	-0.00379707	0.0143743	-0.00424383	-0.00811683	0.00976231	-0.0059442	0.00931067	0.0112541	-0.00193604	-0.000296286	-0.0182399	-0.00451449	-0.00504134	-0.020575	-0.0106988	
11.5733	-0.00221376	-0.00208999	-0.0181782	0.0078034	0.00131229	-0.0429897	-0.0184479	-0.010049	-0.00473105	0.0193946	-0.00632531	0.00601413	0.0104659	-0.0092482	-0.0160574	-0.0385372	-0.0154567	-0.00261565	-0.00273388	-0.0254801	-0.0254396	0.0130464	0.00555432	-0.000771147	-0.00097543	-0.0152232	-0.0373145	-0.00656968	-0.0160836	-0.0265369	0.0101953	-0.0132939	-0.00692308	-0.0239241	-0.0130891	0.0198845	-0.0213787	0.0102024	0.039396	0.0110807	0.00225979	-0.00405874	-0.0149498	-0.00313546	0.00497303	0.0109347	-0.00763367	0.00683944	0.0059608	0.00105412	-0.0064177	-0.0032972	-0.00535945	0.00538936	-2.62663e-05	0.00222994	-0.00697994	0.0130183	0.00527836	-0.0031713	0.00991988	0.00256595	-0.000916173	-0.0182648	-0.00855622	-0.00846034	0.0017379	0.0057249	-0.00856941	-0.0142648	-0.0083259	0.000118131	-0.00157558	-0.00816822	0.000633033	0.0100201	-0.00952317	0.0128239	-0.00935235	0.000133097	-0.00093822	0.0166884	-0.0129476	-0.0249452	0.00681901	0.0125054	-0.00785274	-0.00165955	-0.0121365	-0.00186553	0.00927852	0.000742436	-0.00339406	-0.00549127	-0.00772942	0.00581676	-0.00799862	
11.6233	-0.0108914	-0.0197908	-0.00868668	-0.0151718	0.00575556	0.0345763	0.00256155	0.000447648	0.00958989	-0.0572575	-0.0178853	0.00617573	-0.0179623	-0.00694366	0.000298668	-0.000286918	-0.0258014	-0.000792389	-0.0098518	0.0159615	0.0103224	0.0045179	-0.000993004	-0.024572	-0.0205975	0.00518828	0.0198669	-0.00891394	-0.0314574	-0.00884405	-0.0206174	-0.00560738	-0.0133903	-0.00624137	-0.0116096	-0.0249961	0.0149132	0.0123081	-0.03201	0.00255429	0.0102636	-0.0117334	0.00269108	-0.000333052	-0.00785649	0.0025753	-0.000118351	0.000695957	-0.00041862	0.0128536	-0.00857941	-0.00642345	0.00214561	0.00261318	0.00508492	0.00586002	-0.00514614	0.00546374	-0.00931636	0.0127741	-0.00390344	-0.00318536	-0.0219745	-0.000668228	0.0132532	-0.00330107	0.000575469	-0.00227495	-0.00507069	-0.00952552	0.0141988	0.00114402	-0.00394759	0.00267372	-0.00230425	0.00265968	-0.00221307	-0.0117853	-0.00361813	-0.0050666	0.00442019	-0.000241273	0.0132719	-0.0127766	-0.00164532	0.0158109	-0.0114729	-0.000208926	0.00470132	-0.0051981	0.00259184	0.00317455	0.0182323	-0.009413	-0.00112824	0.000657869	-0.0190351	
11.6733	0.00351178	0.0172577	0.0104647	-0.0359856	-0.000989548	0.0121373	0.0169876	-0.00486236	-0.045098	0.0621278	0.0175477	-0.00131598	-0.00766117	0.00308081	-0.000969151	0.0112885	0.0175092	-0.00554166	0.00385118	0.0179802	-0.000323521	-0.0117939	-0.00443008	-0.00740348	-0.00124216	0.004177	0.024742	-0.00865686	0.0433025	0.00330044	0.00526576	0.0138679	0.0282601	0.0273169	0.0209952	0.0288608	0.0276953	-0.0236789	-0.00589961	-0.0176821	0.0114467	0.00440772	0.00127339	-0.00467552	-0.00665473	0.00107633	-0.00589316	-0.0127599	-0.0054072	0.00476102	-0.00297941	0.000198011	0.0133996	0.000161791	0.00035793	-0.0165056	0.000841239	-0.00284055	-0.0114804	-0.0117417	-0.0153246	-0.00433944	0.0167306	0.00412006	0.00607602	-0.00487919	0.00233761	-0.00294741	0.00101905	-0.000578705	0.00527776	-0.000281235	-0.0117068	0.00507897	0.00228964	-0.00139658	-0.015524	-0.00673202	0.00505154	0.0050679	-0.00599323	-0.01871	0.010504	-0.00272509	-0.0135244	0.00607624	0.00403727	-0.00686284	0.00962009	0.00126956	-0.00628181	-0.0101289	-0.00880937	-0.00548898	-0.00487066	-0.00575117	0.0162045	
11.7233	0.00131928	0.00656266	-0.0166892	0.0191253	-0.0327597	-0.0261255	0.0111008	-0.00831453	0.0375514	-0.0741091	0.0101177	-0.0329083	0.0124247	0.019145	-0.00340245	0.000597533	0.0139111	0.00721648	0.000839694	-0.0102832	-0.00236278	-0.00399755	-0.00791965	0.00696497	-0.00493755	0.00196239	-0.0541234	-0.0154811	0.00721838	0.0164804	-0.0021581	-0.0368076	-0.0152717	-0.00823785	0.000236488	-0.027928	-0.0421413	-0.0259091	-0.0248393	-0.00373612	-0.0126504	0.0170007	-0.00797766	-0.00976486	-0.00464342	-0.00806653	-0.000762088	-0.0113209	-0.0249252	-0.00549029	0.0171197	0.00214954	-0.0100708	-0.0179851	-0.0165558	-0.00783614	0.00360113	-0.0089272	-0.00126812	-0.0258223	-0.00394449	-0.012534	-0.0104382	-0.00100192	-0.0167689	0.000652353	-0.00244272	-0.00341412	-0.00836501	0.0100177	-0.00704882	-0.00981353	-0.0117849	-0.00692688	-0.014354	-0.0137794	0.00130605	0.000288132	-0.00873934	-0.00614944	-0.0193651	-0.0130613	-0.00410539	-0.000208875	0.00111189	-0.0197933	-0.0102288	-0.0058215	-0.0123772	-0.0121666	-0.0139361	-0.0159785	-0.0151685	-0.0212254	-0.00200333	-0.00981805	0.0124387	
11.7733	0.0110661	-0.0189694	0.0285734	0.00770622	-0.0156104	0.0150126	-0.0209927	0.0244386	-0.00966752	0.0312199	-0.00808787	-0.00971255	-0.0059893	-0.0249654	0.0181755	0.0118519	-0.0100548	-0.00455735	0.0109388	-0.00684716	-0.00401069	0.000952966	-0.00152541	0.0176501	-0.0223998	-0.0387539	0.00229753	0.00500953	-0.00579929	-0.00649964	-0.0143415	0.0139816	-0.0149897	-0.0116378	-0.0136721	0.00678718	-0.0062438	-0.00802171	-0.00946916	0.00174954	-0.00621886	-0.0255375	-0.00074589	0.00200357	0.00807466	-0.0109865	-7.96964e-05	0.00485579	-0.0186793	-0.0120306	-0.0135509	-0.00164525	0.00321324	-0.00985468	-0.00112725	0.00432114	-0.000491677	-0.0166501	-0.00243114	0.0189095	-0.00176483	0.00220273	-0.00804932	0.00979666	-0.00368953	-0.00106485	-0.0111845	-0.0168523	-0.00251671	0.00336894	-0.00608192	-0.00392491	0.00761227	-0.00942675	-0.010123	-0.0127812	0.0161429	0.0038868	-0.0151266	-0.00249299	0.00850154	0.00795257	-0.00729682	0.0166351	-0.00715093	-0.0164344	-0.00449499	-0.00878635	0.00351362	-0.0143351	-0.000214075	0.000377399	-0.00231188	0.0172291	0.00186467	0.00302886	-0.0100504	
11.8233	-0.0152595	0.0073119	-0.0065489	-0.0139353	0.00728436	-0.0108966	-0.0242746	-0.0273803	-0.00547222	0.0137671	-0.00822863	0.0179489	-0.0183644	-0.0141725	0.0122689	-0.0113893	-0.00744344	-0.00631363	-0.0149515	-0.00872247	0.00275593	0.000659274	0.00716067	-0.0254669	0.030269	0.0254142	-0.00220261	0.0172492	-0.0278277	-0.0336296	0.00130006	-7.97549e-05	-0.00623449	-0.00251037	-0.0483404	-0.00234501	-0.00727826	0.0268221	0.00763266	-0.00657126	-0.00139563	-0.0216711	-0.00385194	0.00121774	-0.0143525	-0.0026333	-0.00168197	0.000341843	0.0273299	0.00958631	-0.00475953	-0.000636624	-0.0015182	0.00185884	0.003687	-0.00116813	-0.00413749	-0.00147077	0.00664935	0.01104	0.00968829	-0.00332956	-0.0267602	-0.00245697	0.00633878	-0.00622816	-0.00378745	-0.00686154	0.0193059	-0.0175583	-0.0140036	0.00323535	0.000690233	0.00690112	0.00136683	0.0087208	-0.000949241	-0.00452505	0.00354869	0.00491929	0.0032163	-0.00185908	-0.0155577	0.00103423	0.00548333	0.00552254	0.0115654	0.0540546	-0.00711927	-0.00107539	0.00121078	0.00578307	0.00802203	-0.00561733	-0.00350683	-0.00129803	-0.0144905	
11.8733	0.0223428	-0.0123821	-0.0473108	0.0106492	0.0146137	-0.0189051	0.0116259	0.00298025	-0.000462175	-0.0133434	-0.0117965	0.00484501	-0.00393797	0.0117345	-0.0351743	0.00612409	0.00510704	0.00653515	0.0224768	-0.00494236	-0.00158843	0.010421	-0.00443326	-0.0369624	0.0163861	0.0117905	0.00484155	0.00814092	-0.0091965	-0.00512097	-0.0184781	-0.00342988	0.0150425	-0.0283419	-0.0129297	0.00326417	0.0071375	-0.00383185	-0.0150701	0.000506526	-0.0177049	0.0171694	-0.00157987	-0.00450314	-0.0127864	0.00115721	0.00422171	-0.00674489	0.0067604	-0.0226438	0.00858177	0.00358951	-0.0172876	-0.003543	-0.0133146	0.00140602	-0.00908727	0.00295209	-0.00785321	-0.0216849	0.0107115	0.00491677	0.0107573	-0.00313768	0.000367222	0.00837518	-0.00151552	0.0100665	-0.0143814	-0.010789	-0.0044434	0.00971895	0.00424595	-0.00173108	-0.00500464	0.00194599	-0.00627463	-0.00743865	0.010879	-0.00636365	-0.0105241	-0.0067019	-0.00306178	-0.0101083	0.000470654	-0.00472655	-0.00528083	-0.0601802	-0.0163392	0.00525114	-0.00252082	-0.00381707	-0.00383651	-0.00416061	0.00421356	0.000133888	0.00399048	
11.9233	-0.0272036	-0.0127983	0.0274273	0.000507833	0.00547624	0.0153072	0.00839053	-0.0165185	-0.00327371	-0.0187114	-0.00735654	0.00431756	0.0124622	-0.0168067	-0.0139341	-0.0225187	-0.00221123	-0.0027679	-0.0271413	-0.00736661	-0.0167847	-0.0328134	-0.014378	-0.00025781	-0.0359972	-0.0209127	-0.00181814	-0.0226104	-0.00340694	-0.00639836	0.0115512	-0.0237041	-0.00582639	0.0102637	0.0382575	-0.0301001	0.00363366	-0.0247328	0.00893442	-0.0091328	-0.000376889	0.0033021	-0.00157954	-0.0131773	0.00809309	-0.00397835	-0.0089991	-0.000921992	-0.00824946	-0.0041412	-0.00882972	-0.000886734	-0.00304996	-0.00105728	-0.00832581	-0.00220819	-0.00415291	0.000453317	-0.0119873	-0.0110237	-0.0210807	0.00103487	0.00121594	-0.00209932	-0.00836961	0.00259008	0.00300134	0.00228606	-0.0178636	-0.00427562	0.000973596	-0.0101236	0.00120198	-0.00339781	-0.00119323	-0.000221426	-0.00157422	0.00139484	0.000378041	0.000554642	0.0101046	0.010552	0.00128768	-0.0168698	-0.00813066	-0.0166083	-0.0121053	-0.0251325	-0.0105811	0.00394774	-0.011615	-0.00663077	0.00172126	-0.0046379	-0.00337081	-0.00389277	-0.00243744	
11.9733	-0.00257075	-0.000955062	0.0098501	-0.0317221	-0.00560314	-0.0261061	-0.00648389	-0.00369914	0.00148854	0.0143527	-0.00850573	-0.0153941	0.00123948	-0.00400561	0.000828059	-0.0274159	-0.00668217	-0.0191358	-0.00238203	-0.00515232	-0.000502462	0.00663281	-0.00119363	0.0113413	-0.0107613	0.00988176	-0.0211989	-0.0138519	0.0186964	-0.00722837	0.00902619	-3.22099e-05	-0.00918891	0.0202897	0.0135324	-0.00276015	-0.0131968	-0.011363	0.0169872	-0.0148413	0.0174958	-0.00368426	-0.00792489	0.00791137	0.000330331	-0.00695406	-0.000921115	-0.00309231	-0.0119871	0.000540154	-0.000491771	-0.0133009	0.00860486	0.0112701	0.0155816	-0.00979298	-1.83062e-05	-0.00355905	0.00919949	0.00131357	-0.0258182	-0.0162469	0.00285633	-0.00778926	-0.00734308	-0.0129877	-0.00694562	-0.00517944	0.00803541	-0.000307816	0.000326426	-0.00550019	-0.0177967	0.00315826	0.00234751	-0.010178	-0.00925294	-0.00144985	-0.0133135	-0.0044598	0.00523231	-0.00178064	0.00157746	-0.0154546	-0.0198329	0.00643183	-0.00579581	-0.00736194	0.0143665	-0.000643296	-0.00824811	-0.00151033	0.00619035	0.0124941	-0.0296868	-0.000155505	0.00215548	
12.0233	-0.0143259	-0.0208399	-0.0476662	-0.0239363	-0.0133403	0.000761445	-0.0244592	-0.0529678	-0.0123851	-0.0345117	-0.0227245	-0.0401393	-0.0281614	-0.0117678	-0.0130037	-0.00978212	-0.0188701	-0.0372025	-0.0144765	0.0158315	0.0202793	-0.024638	0.0156608	0.0175783	0.0418829	-0.00195391	0.0151212	0.0156597	-0.00237036	0.0333053	0.00502425	0.0143437	0.0142646	-0.00665648	0.00154822	0.0133332	0.0384982	0.0410138	-0.000706074	0.00974336	0.00760059	0.0248065	0.0138914	0.0298814	0.0211409	0.0134042	0.0206649	0.0161141	0.00261306	0.0185251	0.00947274	-0.00597272	0.00740182	0.0113013	-0.00116687	0.00971246	0.0113619	0.00247889	0.0228207	0.026839	0.0150913	0.0170358	0.0148575	0.0100686	0.00711375	0.00946448	0.0124535	0.0167935	0.0114711	0.0254198	0.0178638	0.0110599	0.00877576	0.0126397	0.0126704	0.0116277	0.00956523	-0.0011204	0.0083096	0.00597965	-0.00273191	0.00354239	0.0131272	0.00830195	0.0286207	0.0256885	0.0197742	0.0593174	0.0167886	0.0127282	0.0358689	0.0171573	-0.00941891	-0.00391793	0.0151381	0.00947908	-0.00284391	
12.0733	0.0223909	0.0217984	0.0187798	0.0259237	0.00503092	-0.0118127	0.0146251	0.0132062	-0.00102938	0.0187299	0.0199524	0.0170202	0.0184886	0.0134872	0.0194813	0.0241257	0.0189023	0.0390825	0.021729	0.00255006	-0.00744767	0.0421393	0.0166013	-0.00396029	-0.00392532	-0.0111682	0.054918	0.0242222	0.0167574	-0.00340727	0.0108753	0.0171751	-0.00539517	-0.00103476	0.0201717	0.0197108	-0.0267703	0.0243432	-0.0103506	0.00723008	-0.00640306	0.00336893	0.00784227	-0.00878906	0.00475555	0.0125497	0.00346755	0.0104209	0.0208555	-0.000962475	0.0052466	0.0169306	-0.00365985	-0.00636506	0.00701613	0.00583218	0.00406383	0.0197601	0.000579474	0.0099348	0.0196443	0.0190294	-0.0176435	0.0100345	0.0108365	0.0153133	0.0207674	0.00520587	0.00530885	0.00694596	0.0161403	-0.00158526	0.0152188	-0.000473726	0.00645324	0.00974335	0.01983	0.00885339	0.0123918	0.00959413	-0.0018128	0.000539409	0.00964995	0.0191433	0.0109851	0.00919404	0.00964558	0.00245704	0.0230821	-0.000482407	0.0139268	0.00165536	0.0113925	-0.000957395	0.00561776	-0.00229468	-0.00309802	
12.1233	-0.00306513	0.0185336	0.0210238	0.0253523	0.00341634	0.0244587	0.0119518	0.0547876	0.00657738	0.00847647	0.0335123	0.0272162	0.0128846	0.0191159	0.0305784	0.0300302	0.0333732	0.00706307	-0.00288912	-0.00610514	-0.0185314	0.0185804	-0.0344026	-0.053119	-0.03968	-0.0231475	-0.0508124	-0.0543094	-0.0390484	-0.00511276	-0.0285832	-0.0304379	-0.00756207	-0.00841061	-0.0695279	-0.0328278	-0.0428958	-0.0606797	-0.0256437	-0.00373193	-0.0377084	-0.0499579	-0.0204508	-0.0333275	-0.0312107	-0.0234485	-0.0251491	-0.0339024	-0.0311167	-0.0199654	-0.0269875	-0.00562091	-0.0170826	-0.0333043	-0.0189538	-0.0164176	-0.0284368	-0.0197256	-0.026719	-0.0331117	-0.00913973	-0.0310245	-0.0328528	-0.0140973	-0.0101734	-0.0255021	-0.0317937	-0.033494	-0.0167739	-0.0408793	-0.0369526	-0.01153	-0.018744	-0.0242144	-0.0154101	-0.0174853	-0.0278098	-0.00391663	-0.0208852	-0.0149846	-0.0130696	-0.0181837	-0.0186351	-0.0267301	-0.0379741	-0.0374907	-0.0199281	-0.0522134	-0.0412239	-0.0277593	-0.0397134	-0.0162781	-0.0296694	-0.0290546	-0.0181473	-0.0284058	-0.048758	
12.1733	0.00390524	-0.00608919	0.0119794	-0.00756082	-0.0173138	0.000867935	-0.00366871	-0.035411	0.00388481	0.0126855	0.000321453	0.0141719	-0.0244205	-0.0215183	-0.00770547	-0.017643	-0.0480305	0.000144354	0.00448951	-0.00917787	-0.0225126	-0.0405562	-0.0213829	0.0108396	0.00298254	-0.0056859	-0.0737651	-0.0340364	-0.00723186	-0.0231866	-0.0235329	0.0314158	-0.0256458	-0.0245112	-0.00977696	-0.00123597	-0.00871841	-0.043015	-0.0181095	-0.0250235	-0.00650231	-0.00318423	-0.0177358	-0.0172663	-0.0146283	-0.0263288	-0.0223021	-0.0243754	-0.0288934	-0.0171938	-0.025501	-0.0231253	-0.00614923	-0.0127382	-0.0143888	-0.00615389	-0.0129432	-0.0254813	-0.0119285	-0.010474	-0.0173315	-0.0174627	-0.00202377	-0.0251438	-0.0218396	-0.0137831	-0.025301	-0.0151367	-0.000966554	-0.0196218	-0.028107	-0.0148158	-0.0222383	-0.00752274	-0.0184797	-0.0158902	-0.0271105	-0.0172907	-0.0130921	-0.0179477	-0.00661408	-0.0165658	-0.0278893	0.00102026	-0.0117712	-0.0343554	-0.0136113	-0.025688	-0.0416286	-0.00610892	-0.0247539	-0.0188442	-0.0121433	0.00189666	-0.00235055	-0.0128717	0.00981194	
